,date,ip属地,评分,comments
118,2023-07-12,上海,5,大明寺，位于江苏省扬州市区西北郊蜀岗，每次去扬州去大明寺是明智的选择，可以看到牌楼前面南而踞的一对石狮，格外引人注目，石狮按皇家园林规格雕镌，造型雄健，正头，蹲身，直腰，前爪平伏，傲视远方。
119,2023-12-03,浙江,5,第二次去，比现场买便宜很多。
120,2023-11-25,河南,5,环境超级棒，适合一家人出游。
121,2023-11-29,江苏,5,大明寺建筑古朴，值得一观
122,2023-12-19,江苏,5,人杰地灵的地方，非常好
123,2023-10-01,上海,5,值得去，里面还有鉴真和尚的故居，值得去打卡，感受下佛家的清净。
124,2023-08-23,江苏,5,超棒，游客数量适中，平山堂和谷林堂中有欧苏两位大家的作品，文化气氛浓厚。天下第五泉里喂养的锦鲤又肥又大非常可爱，还有两只黑天鹅，真的是非常值！
125,2023-12-12,安徽,5,免费的工艺讲解非常好
126,2023-12-03,江苏,5,扬州历史悠久的景点。
127,2023-11-29,江苏,5,??????????
128,2023-10-03,上海,5,登上大明寺俯瞰扬州城
129,2023-12-05,新疆,5,园林景与寺的结合。
130,2023-12-23,上海,5,值得去一次的地方
131,2023-06-24,江苏,4,地方够大，鉴真纪念馆建筑风格偏日式风，是梁思成设计的，感觉很不错，登栖灵塔要门票，登了塔才能撞钟，处处透着金钱的味道，希望商业味不要太浓
132,2023-12-24,江苏,5,好好好好好好好
133,2023-12-23,安徽,5,著名寺庙之一。
134,2023-12-22,海南,5,体验很好，喜欢
135,2023-12-11,上海,5,挺好的，很不错
136,2023-12-10,上海,5,景点真是美??
137,2023-12-08,四川,5,好很好，特别好
138,2023-11-29,江苏,5,值得一去的地方
139,2023-11-20,安徽,5,环境优美，很好
140,2023-10-29,安徽,4,很值得去，去时赶上农历15，寺院香火很旺。风景绝好，空气清新，园内散步舍不得离开，院内有欧阳修与苏东坡的墨宝，感兴趣的文人更值得一去。
141,2023-12-19,江苏,5,内容丰富多彩
142,2023-12-11,上海,5,很不错，很好
143,2023-11-20,江苏,5,好好好好好好
144,2023-11-20,江苏,5,好好好好好好
145,2023-09-18,山东,5,奈斯奈斯 开车十多个小时 没有白去 非常好的体验 很赞超值的
146,2023-12-24,上海,5,好好好好好
147,2023-12-09,江苏,5,好高好高好
148,2023-12-09,江苏,5,很好好好好
149,2023-12-05,上海,5,非常的满意
150,2023-11-23,江苏,5,好好好好好
151,2023-09-15,江苏,5,不错，联票很方便，进门扫二维码就可以，无需换票。
152,2023-08-06,湖北,5,喜欢禅文化的一定要来，鉴真大师东渡的故事，很值得一看，很感人，为两国文化的交流作出贡献之伟大，古人这种精神值得当下人反思和学习。
153,2023-07-23,江苏,4,到扬州来许多次啦，但是一直未到大明寺…… 必定在古代就是非常出名的一座古刹，而且是鉴真东渡的地方、不来难免遗憾、所以这次就来啦……
