,date,ip属地,评分,comments
72,2023-05-11,江苏,5,玩的很开心，五一人超多的，大人小孩都玩的非常开心，唯一不足的就是没有看到大熊猫??，但是其他的都看的很好了，开心????
73,2023-03-18,北京,5,扬州的茱萸湾景区一定要去看看哦，半天时间足矣，打车大约二十多元，茱萸湾景区就是扬州的植物园和动物园在一起的总称，有火烈鸟，大熊猫，长颈鹿，白袋鼠，白天鹅黑天鹅和丑小鸭，野鸭在天上飞来飞去，各类猴子，走到头还能看到大运河上面来往的船只，非常值得一去。
74,2023-09-08,江苏,5,不错，很好的一个景区，看了很多动物
75,2023-09-04,广西,5,还可以，景区周边需要进一步规范。
76,2023-07-29,江苏,5,很好，动物多，小孩玩的很开心
77,2023-07-15,江苏,5,好玩，人少，淡季都不觉得臭
78,2023-09-09,江苏,5,很值得带小孩去转一转
79,2023-08-17,江苏,5,不错的体验，值得推荐
80,2023-07-15,江苏,5,挺好的，去了好几次了
81,2023-08-13,江苏,5,很好玩，动物多！！
82,2023-07-23,湖南,5,服务好，进去规划好
83,2023-08-28,江苏,5,还是值得一看的。
84,2023-08-02,江苏,5,值得带家人一游。
85,2023-07-31,陕西,5,一家人在一起去玩
86,2023-07-10,江苏,5,很好，带孩子去玩
87,2023-04-21,江苏,5,这个票价来说，性价比很高，里面很多动物，居然还有熊猫！！
88,2023-03-31,江苏,5,茱萸湾公园在扬州湾头镇，面积很大，是4A旅游景区，也是扬州动物园，内有大熊猫，梅花鹿，狮虎熊，金丝猴，火烈鸟等动物，适合小朋友观赏游玩，游人如织，交通方便，设施齐全，不虚此行！
89,2023-09-02,江苏,5,挺好的 物美价廉
90,2023-08-28,上海,5,孩子玩的很开心
91,2023-08-20,江苏,5,非常不错的选择
92,2023-08-17,江苏,5,好好好好好好好
93,2023-08-16,江苏,5,家门口的动物园
94,2023-07-11,安徽,5,比较适合孩子玩
95,2023-08-09,北京,5,生态环境真好
96,2023-08-05,江苏,5,网上买票方便
97,2023-07-17,广东,5,大熊猫好可爱
98,2023-09-07,江苏,5,11111
99,2023-08-11,江苏,5,玩的很开心
100,2023-07-31,江苏,5,非常值得来
101,2023-07-16,江苏,5,11111
102,2023-05-21,安徽,5,里面风景很好，很大，联系进去了一定要租车，如果有长辈或孩子的情况下，如果问我为什么，你可以不租，等你逛完就知道了，不过租车有点小贵
103,2023-08-04,江苏,5,环境优雅
104,2023-05-13,北京,5,茱萸湾一定要注意水质保护，才能对得起这些动物！
105,2017-06-17,未知,5,春节期间去的，虽然草未青，花未开，但是孩子玩得还是很开心。悠闲的仙鹤，憨态可掬的熊猫，自由自在的天鹅，当然少不了一言不和立马干架的老虎，惊动了隔壁的狮子来了个隔山狮吼镇虎，看得我们直呼过瘾！门票价格也比较亲民，下次还会来玩的。
106,2023-04-03,江苏,5,非常不错的一个小种景区，里面环境不错，公园很大，动物有不少，关键是还可以野餐，坐下来慢慢逛，待一天都可以，里面有动物表演。
107,2023-08-18,江苏,4,动物园里看爬行动物需要另外买票，难以理解
108,2020-04-09,未知,5,有一座茱萸塔，古代是京杭大运河的航标。茱萸湾公园同时也是一座动物园，有袋鼠、老虎、狮子、孔雀…… 公园里各种植物也非常丰富，近距离栽满了许多紫薇。娇艳欲滴的花朵触手可达。熊猫园里居然还有大小熊猫。。。手贱买了一包食物准备喂孔雀，谁知一群大孔雀蜂拥而来，大有不赶紧喂食就要把游客撕了的气势……还是喂鸽子比较平和，公园出口处还有火烈鸟。
109,2016-08-09,未知,5,非常不错的一个地方，带孩子可以在里面玩一整天，动物很多，除了大象和长颈鹿，别的好像都有了吧。动物园的设计也比较人性化，转一圈正好回到大门口，而且路线都能覆盖，唯一不太好的就是儿童乐园里的各个项目收费太高，如果能有联票的话会更方便更实惠吧。
110,2023-08-28,安徽,4,和几年前比差了些，可能受三年疫情的影响
111,2023-07-19,江苏,4,人太多了，毕竟抖憋坏了
112,2023-08-08,湖北,4,性价比一般，没啥动物
113,2023-07-16,江苏,4,风景不错，服务可以。
114,2023-03-27,江苏,5,怎么说呢，总共也就45的门票，也不算贵，主打就是一个遛娃，一岁宝宝看门口的天鹅就已经开心的不行了，如果孩子稍微大一点的话，可以露营和三五好友一起也太美妙了，就是有个什么爬行馆千万别去花钱然后进去看几条??跟乌龟还有??，属实有点冤大头！！！
115,2022-09-25,江苏,5,茱萸湾风景区位于扬州城区东北郊湾头镇。古称茱萸村、茱萸湾。茱萸湾是进入扬州市区的门户，唐代还是对外交往的港口。隋炀帝三下扬州，清康熙、乾隆六次南巡都经过这里。唐代诗人王维“遥知兄弟登高处，遍插茱萸少一人”和刘长卿“落花逐流水，共到茱萸湾”等佳句，使其声名远播。
116,2023-08-23,江苏,3,如果能在京杭大运河的沿岸修出一条小路或者栈道，而不是封住不让游客接近，那会让景区风貌更上一层楼
117,2023-07-01,江苏,4,票中票太多
118,2023-05-02,江苏,5,比想象中好，去过很多动物园，第一次体验到与大熊猫面对面。
119,2023-04-02,江苏,5,园比想象中大好多，以后来，可以露个营，好好玩一天，看更多的动物
120,2022-10-08,江苏,5,十一假日亲子游，走路太累，建议在门口租辆车，可以轮流休息
121,2023-04-28,江苏,5,茱萸湾风景区位于扬州东首湾头镇，因此地北有茱萸村，并遍植茱萸树，故以茱萸立名，且此处又有弯道，故“茱萸湾”始得名！风景区有动物园、有烧烤、有游乐设施！五一假期可以自驾游！
122,2023-04-10,上海,4,很适合亲子活动，可以好好玩一天，特别是有很多和动物的互动，很有意思。因为是周末去的，成人很多，外部交通要好好疏导，堵死了。
123,2023-02-06,江苏,5,周末带娃去的，整个景区人流还可以，因为是开放性场地所以也不显拥挤，环境还不错 有很多小动物可以喂，天鹅、狐猴、孔雀、鸽子之类的，都需要买饲料，大概都是10块一份，小孩子很喜欢，尤其是天鹅那里有小鹅宝宝。动物也比较亲人，鸽子会来吃手里的东西，娃很喜欢。 游乐场和两栖馆我们都没有去，基本沿着大路逛，大概一个半小时就能逛完。总体还可以，虽然小了点，但溜娃不错。
124,2016-07-26,未知,4,茱萸湾，怎么说呢，有点像动物园，适合周末的时候出去走走，适合孩子去，里面有好些动物，可以给孩子长长见识的同时，也可以增加与孩子之间的互动，门票45，离市区比较远，空气还不错，一家人出去可以带着帐篷露营，感觉棒棒的，那边也有供烧烤的工具，可以租，带着食物去烧烤，也是一种不错的体验。公园里有很多动物，有些是散养，所以有时候你会看到孔雀在你身边走哦，还有小鹿。园内也有一些游乐项目，需要自费，比如骑马等，总之适合休闲走走。。。
125,2023-04-29,上海,5,有美丽的鲜花，有可爱的动物，进门就可以看到优雅的天鹅，还有开屏的孔雀，可以逛一天，熊猫是隔着玻璃拍的，有点失真。
126,2021-06-15,未知,5,原本做的攻略，在我独自带着娃开着车出发那刻全部作废。来一场随遇而安的亲子旅行，想起之前扬州的早茶不错，直奔富春，给娃点了套餐，吃完自己去东园小馆饱餐一顿，要的就是感觉。吃完饭一看瘦西湖之前去过，园林也就那样，去茱萸湾碰碰运气吧！第一站，扬州茱萸湾含动物园，网上看到有人搭帐篷，刚好我们家的也在车上，完美。刚开始逛了几个点感觉和自己以前逛的野生动物园红山动物园等没有什么特殊的地方，直到我们搭下帐篷，看到一只小鹿跑过来撩我们，儿子拿出提前准备好的萝卜请周边所有小孩一起喂小鹿，从此我们开始各种奇遇，在松鼠猴岛，有一只小松鼠猴逃跑出来，和儿子一起吃饼干，小小小的松鼠猴吃饼干的样子萌萌哒，吃饱就爬到树上去躲起来了。到了弧候岛一只弧候抢走了我们一整根红萝卜，然后一路跟着我们，最后到了金丝猴它跑去撩金丝猴了，离开公园时一只孔雀飞到我们眼前开屏了。感觉这里充满可能性，儿子很开心，记忆很深刻。融入荒野之间的美丽心情，值得带上一家人和帐篷吊床还有各种好吃的以及饼干和红萝卜来吸引小可爱们！推荐指数：五颗星、适合自驾、停车不贵大半天20、门口300米还有免费停车场
127,2023-04-30,江苏,5,挺好的，赞一个。
128,2023-08-12,江苏,3,体验感一般般
129,2022-08-04,江苏,5,环境优美，绿植很多，绿色覆盖率高，动物都是胖乎乎，萌萌的，很可爱，小朋友可以与动物互动。很适合亲子游，家庭游，或者一群朋友休闲放空。
130,2023-05-14,上海,5,好啊。好地方啊。风景区内景色宜人。空气新鲜。绿树成荫。交通方便。是个拍照取景休闲旅游必到之处打卡之处。地理位置好。非常值得去的地方
131,2023-04-19,江苏,5,烟花三月下扬州，这个时间段的扬州果然人很多，加上之前来过几次，该去的都去了，所以这次避开了一些热门景点，来了茱萸湾，让我们很惊喜，很适合家庭出游，风景好又有很多小动物~
132,2023-02-08,上海,5,非常好。风景名胜区。风景迷人。空气新鲜。视野开阔。大气漂亮。是个好地方。拍照打卡出游聚会签到的舒服之地。也是当地著名的景点之一。
133,2016-10-05,未知,5,动物园+游乐场，还有烧烤，很好玩。就是游乐区的项目偏贵，也没有套票，不太合理。烧烤区所有东西都能买，不用自己带，挺方便的。
134,2022-04-08,未知,5,还不错，孩子去有动物园，年龄小一点的孩子相对更适合。也可以是团建的不错选择。亲子或者家人朋友也可以选择集体烧烤，有专门的烧烤场地也有烤炉出租。自己可以备食物烤这个最好。有不少空地还可以搭建帐篷。算是城市不错的打发一天去处的景点
135,2023-05-15,江苏,5,体验还行，园区很大，租了车子就没那么累
136,2023-03-28,安徽,5,挺好玩的，???好多小动物孩子喜欢
137,2023-03-15,江苏,5,带宝宝一起玩还是可以的，性价比很高
138,2023-01-02,江苏,5,利用假期带着小朋友去玩了一趟，各种各样的动物真可爱啊，就是爬行动物馆要另外收费。不过还是蛮适合小朋友去长见识
139,2023-01-27,江苏,5,总体还不错，就是人太多了，
140,2022-10-05,江苏,5,动物种类很多，环境也很不错，国庆竟然去的人也不是很多，就是有点可惜可能天气不好有的猴子没见到
141,2023-02-08,江苏,5,亲子游非常不错！小动物们种类很多，带小朋友们很合适，全家总动员，吃的也挺丰富，累了可以骑电动车，等开春了全家总动员接着去！
142,2023-02-25,江苏,5,茱萸湾公园还是挺不错的啊，风景也是很美的呢，带着孩子一起来打卡呀，简直是太棒了啊
143,2022-02-20,未知,5,茱萸湾风景区也是扬州动物园，离市区不远，临去扬州东站时顺便用了一个多小时的时间转转，正赶上当天阵雨???，刚下完的沥沥小雨，衬托出江南烟雨蒙蒙的感觉。园区虽然不是很大，但设计很精致，各类动物园区比较合理，也闻不到什么多余的味道，到时各种花草树木的芬芳馥郁。总之，值得来转转。
144,2021-09-17,未知,5,暑假好去处，尽在茱萸湾！ 茱萸湾风景区（扬州动物园），是一座融自然风光、人文景观、花卉、动植物观赏和现代游乐为一体的半岛生态型景区，也是国家4A级旅游景区。分别有鹤鸣湖、孔雀园、啸峰园、草食居等开放式散养的动物居所，周末可以带着孩子来茱萸湾一探动物世界的奥秘。
145,2023-04-02,上海,5,风光秀丽无限，空气清新自然。还有动物园相伴，一家休闲活动的好去处，门票还不贵
146,2022-10-04,江苏,4,总体还不错，熊猫和金丝猴都有，熊猫在摸鱼，不好好上班。去的早，停车方便，进停车场前50米，道路左侧小路进去可以免费停车哦，尔偶看到的。
147,2023-05-16,江苏,4,园区里面有些开放区，可以和动物(孔雀、天鹅、小猴子)互动，感觉还不错！
148,2023-02-20,安徽,5,孩子玩的很开心，景色也不错
149,2023-04-20,山东,5,不错，适合亲子旅游，动物也很多，绿植物也很多，天气热也不怕晒。
150,2023-01-22,江苏,5,大过年的娱乐项目收费还算合理能接受，如果再便宜五块钱就更棒了，毕竟大家都是疫情三年刚结束，没有多少积蓄
151,2023-03-13,上海,5,乘着船看看芦苇荡还是挺好看哦哈哈哈哈
152,2023-01-28,江苏,5,春季还是很适合一大家子或者朋友聚会都可以，看景烧烤绝佳！
153,2023-01-05,江苏,5,动物挺多的 带孩子转转挺不错的一个地方
154,2023-01-21,上海,5,很适合小朋友
155,2023-04-30,江苏,5,扬州的动物园，还可以户外烧烤，是带孩子的好去处??
156,2023-02-06,江苏,5,茱萸湾风景区景色优美，环境宜人，实乃度假旅游好去处
157,2023-06-17,江苏,5,票价不贵，里面很大，各种小动物，适合带娃的好去处
158,2023-02-10,辽宁,4,1、2月份居然属于旺季，让人无法理解；天气较冷，游客很少，整体环境还是不错的，夏天应该是避暑和带娃的好去处。建议1，2月为淡季。
159,2023-01-30,江苏,5,春节假期免费游园 挺不错的 蛮好
160,2023-05-07,江苏,5,茱萸湾风景区，水、湿地、森林、山坡，风景优美
161,2023-03-13,江苏,5,性价比超级高的动物园哦，很适合亲子游哦！！！
162,2023-04-24,江苏,5,里面还有一个不太大的动物园，节假日孩子多
163,2023-01-22,江苏,5,这里面还有个动物园，奶孩子去玩还是不错的
164,2021-01-16,未知,5,在扬州游玩，选择了一个比较小众的茱萸湾风景区，也是扬州动物园，走走逛逛也好不惬意！ 距离扬州市区10公里不到，打车或者公交都很方便，人不多，亲子游带孩子很适合，里面动物园很丰富呢！ 可以近距离看到熊猫，袋鼠，金丝猴等，很有趣呢，还可以远看东北虎，狮子，棕熊等，门口湖中还看到了火烈鸟呢，一动不动的[偷笑] 整个茱萸湾风景区很大，除了动物园还有植物区域，环绕京杭大运河，生态环境非常好！
165,2023-05-31,江苏,5,遍插茱萸少一人，这个公园实际是个动物园
166,2023-05-04,江苏,5,可以避开节假日高峰游玩 挺不错的 动物多
167,2023-05-21,江苏,5,值得去呢，好多小动物，孩子很喜欢
168,2023-04-16,江苏,5,风景很好，去过几次，有时间会再去
169,2023-02-15,江苏,4,可以能玩个大半天，而且它既是一个植物园又是动物园，动物园做的比很多真正的动物园还要好。里面有扬州的市花，琼花。
170,2023-01-11,江苏,5,风景还可以，个人还蛮喜欢的，好
171,2022-10-26,江苏,5,距离扬州城中心不远，自驾和公交都可以到达！非常适合带小朋友去玩哦！动物园也不错！如果是大朋友的话，也有烧烤的地儿，朋友聚会也是很有意思的！蛮值得一去！
172,2023-03-08,安徽,4,公园太大了，下午只逛了一小部分，里面卖的吃的喝的也太贵了 。主要就是瞎逛，呼吸呼吸新鲜空气，没有什么玩的，建议买车票，一直走太累了 游乐性没有茱萸湾好玩
173,2023-04-13,江苏,5,园区很大，还能搭帐篷，小朋友很喜欢，就是里面很多收费项目，喂小动物全部要钱，骑马要钱，马戏要钱，要注意一下
174,2021-02-17,未知,5,价格实惠，比如皋的水绘园有意思，也比水绘园的性价比高，里面游玩设施也不是很贵，总体来说比较平价吧！索性的是我们10点去的，人还好，下午2点出来的时候，车子排了几里路！这次出行总体来说还是比较满意的
175,2021-05-03,未知,5,扬州动物园的熊猫还挺活泼！准确地说，茱萸湾的动物都活泼！可能是茱萸湾环境太好，动物们感觉赏心悦目?? 五一时节，虽然春花大多凋谢，但看到它们一样心情大好！
176,2023-05-15,江苏,5,值得一去啊
177,2023-04-29,江苏,4,陪着家里的小孩去过一次，认为不输给任何一家动物园。动植物品种丰富，太适合带着孩子长知识了。
178,2023-04-17,上海,5,非常不错！
179,2023-05-01,江苏,5,具体细节记不清了。市动物园很大，需要一整天来玩。因为里面还有植物园，着急回家来不及逛了。
180,2022-11-03,上海,5,这个风景区相当好。风景如画。绿树成荫。小河流淌。鱼儿悠闲得很游。取景拍照聚会打卡都是非常合适的。可以玩一整天。还有烧烤吃饭。
181,2023-02-02,江苏,4,动物不算少 园区也不算太大 不想走路的一定要做景交车 中规中矩的一个动物园吧 来一次足矣 天鹅湖还不错 水上动物还挺多其余一般般！！！
182,2022-08-12,江苏,5,环境非常不错，很出片，推荐想拍照的姐妹来！虽然位置有点难找，但胜在人少，没有嘈杂的环境，整个氛围非常nice，不错子??
183,2022-08-01,江苏,5,…………………………………………………………………………………………………..…… …………………………………………………………………………………………………..…… …………………………………………………………………………………………………..……
184,2022-02-20,未知,5,茱萸湾风景区也是扬州动物园，离市区不远，临去扬州东站时顺便用了一个多小时的时间转转，正赶上当天阵雨???，刚下完的沥沥小雨，衬托出江南烟雨蒙蒙的感觉。园区虽然不是很大，但设计很精致，各类动物园区比较合理，也闻不到什么多余的味道，到时各种花草树木的芬芳馥郁。总之，值得来转转。
185,2023-04-06,江苏,5,很不错 很推荐
186,2023-03-23,江苏,5,适合带孩子去玩，里面动物很多，有大片的草地可以露营，还提供烧烤场地。
187,2023-01-27,浙江,5,里面有个很大的动物园，景色还不错，来杭州么就是公园啥的都逛一逛。
188,2023-05-12,青海,5,每年都来，每年还来很多次。主要来遛娃。停车不方便。希望有进步。
189,2023-03-21,江苏,5,还不错，挺满意的，环境不错，风景区很大，最好安排两到三个小时。
190,2023-03-05,江苏,5,玩的很开心，可以烧烤。下次带家伙来烤串。等着我来哦，南京烤串！
191,2023-01-06,江苏,5,价格便宜，动物园还挺大，已经第二次去了，可以带一些蔬菜给小动物
192,2023-06-10,河北,4,带孩子可以去玩，里面挺大的，如果多一些孩子游玩的设施就更好了
193,2022-06-07,未知,4,动物品种比较丰富，自然环境优美，空气质量较好，适合家庭出游！
194,2021-02-27,未知,5,扬州性价比很高的景区，离市区不是太远，交通也有。景区价格不贵，但是五脏俱全，小动物很可爱，环境也很好，人还不少，就是餐饮少了些，不过自己带点吃的也不影响。
195,2023-06-17,江苏,5,从外地来玩的，这是第比较不错的一个地方，适合家庭野餐
196,2023-04-22,江苏,5,风景优美，动植物品种很多。尤其喜欢小动物的一定要去。
197,2023-03-13,江苏,5,还可以 很快乐
198,2023-04-03,江苏,4,周一，小雨，人不太多。最里面塔锁门，不营业；好多辅助项目不营业；景色不错，动物互动也不错。
199,2022-07-29,上海,5,好啊。非常漂亮。空气新鲜。绿水青山。风景宜人。是个度假避暑好地方。值得去打卡的地方
200,2022-05-15,未知,5,带孩子玩的很开心，下次还去，希望多增加项目
201,2023-04-09,江苏,3,作为一个地道扬州人，大学后离开已经十几年，但不得不吐槽下，扬州的旅游发展任重道远…作为一个景区，配套的服务设施太差:①景区游客服务中心太少，直饮水机太少，除了进门处有，其他地方没有；②景区里面的消费项目太多…几乎所到之处都要再花钱…③停车场超级垃圾，坑坑洼洼，全是碎石子，我很想问问，前几年疫情的时候就没想好好修一修？
