,date,ip属地,评分,comments
29,2023-11-20,上海,5,房子很的很舒服，带狗狗的首选，而且远离闹市区，晚上很安静，之前住在闹市区早上叮叮当当的睡不着，而且带小院子，狗狗很喜欢溜达，收拾的很干净，暖气片也很给力，冬天可以体会到了东北舒适，到美食街三四公里，打车很方便，还有固定车位，每个房间都有绿植，而且都养的很好，房东姐姐真的是一个很会生活的人，回复也很及时，喜欢喜欢，过年想带爸妈再来玩两天，真的好舒服，住了一晚，三个人直接感叹，好想要一个这样的家，想拎包入住了，喜欢喜欢??
30,2023-12-19,上海,5,第一次来扬州，遇到大雪中的瘦西湖 果然很美，处处是风景 值得一去 冷是真冷的，但美也是真的美 不过这么美的景色再冷都是值得的
31,2023-12-05,上海,5,景点很大，我们坐了小船，听船娘边摇船边讲故事，欣赏着两岸的美景，上岸后慢慢散步继续浏览瘦西湖。是个值得一来的景点。
32,2023-07-10,四川,5,"风景漂亮值得一游。来扬州旅游怎么能够不去瘦西湖呢。瘦西湖风景区是扬州城市的名片，是明清时期扬州最大的湖上园林。现在是国家5A级景区。 这里有扬州的城徽“五亭桥”，记得一定要拍个合影才能证明你来过扬州?，毕竟不来瘦西湖不算到扬州，不登平山堂不算懂扬州。 现在瘦西湖夜游已经拉开帷幕，白天的烟花三月，晚间的二分明月，你一样都不能错过。 ??如果你是周末节假日来，一定要学会错峰出游。建议下午四点入园,买白加黑的套票，连同晚上一起看，记住一定要请一位瘦西湖文化讲解员为你讲解哦。"
33,2023-11-29,上海,5,从迎宾馆入园，门口就有服务生验票，通行很方便。 园内景色迷人，跟着导游边走边看，还能了解历史故事。
34,2023-11-04,上海,5,直接刷卡入园非常方便，节约了很多时间，少走很多路，强烈推荐给大家，不过如果住扬州迎宾馆的话就不能从酒店南门出来直接买船票进景区了，要稍微多走点路去景区南门刷卡进去了，路也不是很远，总之还是方便的
35,2023-12-03,江苏,5,暑假去的瘦西湖，真的超预期。没想到7月份是淡季，门票立减40。瘦西湖很大，想要完整地游玩需要4小时以上。我从西门到北门再到南门，基本上把想逛的景点都逛了，是超级幸福的一天。
36,2023-12-24,湖北,5,淡季的瘦西湖人少景美，带国外的亲戚游览，走到瘦西湖门口在携程定的票，一直相信携程，机票、酒店都喜欢在携程定，产品清晰方便！
37,2023-12-19,广东,5,简单方便，即订立刻使用。瘦西湖果然是美，游船是必须的，因为在船上看的风景不一样。
38,2023-11-16,江苏,5,说实话，有点不值，个园和何园，大明寺都不大，其实我10分钟就走完了，因为我走路本来就快，大明寺登塔要单独付费，26一个人，我觉得有点坑，反正也没人上去，也就是看个瘦西湖全景，瘦西湖也不大，我走走停停用了俩小时，附图
39,2023-11-11,江苏,5,现在虽说是瘦西湖的淡季，但是有菊花展，很漂亮，全国各地来的游客依旧不少，在瘦西湖的河边出现了一对黑天鹅夫妻，带着才出生十天的天鹅宝宝在觅食，吸引了不少人的目光，纷纷驻足观望，拍照。就是可惜天公不作美，时不时的飘些小雨……
40,2023-11-09,上海,5,大明寺和瘦西湖挨着，可以先去大明寺，逛出来按着指示牌走几百米去瘦西湖。大明寺里地面都比较平坦、空旷，老人小孩没有问题。瘦西湖比较大，整个逛下来会很累，建议坐景区游览车到核心景区，再慢慢逛，很美值得去看看
41,2023-11-06,上海,5,白天的大名思和晚上的的确是不一样，白天和晚上的门票是分开收的，我们只游玩了白天日常的瘦西湖，虽然当地的导游说白天不好玩，但是我觉得还是挺好的，白天什么都看得出，特别是瘦西湖里面的鸭子，真是快成精了，下午的时候去看日落是最最美的
42,2023-10-30,安徽,5,谁说只有烟花三月才能下扬州，秋季的广陵美不胜收。这次我们是两家人亲子游，话不多说，直接上图。建议游玩瘦西湖景区，大家从西门进，全程步行至南门，然后坐游船从水面再回到西门，如果经济条件允许的情况下，强烈推荐大家坐手摇木船，因为木船全程的船长也是讲解员，一步一景，边说边唱着江南小户，让我们不知不觉就爱上了这周江南水乡。
43,2023-10-20,江苏,5,瘦西湖具体位于江苏省扬州市邗江区大虹桥路28号，水域面积非常广阔，占地约为700亩。 瘦西湖不仅风景秀美，宛如仙境，而且，它还是“中国大运河”的宝贵遗产，曾经被联合国教科文组织列入《世界遗产名录》，是中国知名度很高的世界文化遗产。
44,2023-10-20,江苏,5,瘦西湖具体位于江苏省扬州市邗江区大虹桥路28号，水域面积非常广阔，占地约为700亩。 瘦西湖不仅风景秀美，宛如仙境，而且，它还是“中国大运河”的宝贵遗产，曾经被联合国教科文组织列入《世界遗产名录》，是中国知名度很高的世界文化遗产。
45,2023-10-08,上海,5,7月份和父母去玩了一下 前一天还在暴雨淹水 后一天就烈日骄阳 去之前以为是像西湖一样的景色 进去坐了有空调的观光游船 听了讲解 才知道完全不同 隔壁迎宾馆有一个小门可以联通 比较方便 瘦西湖游船比较复杂 船只种类多 路线多 价格不低 外地人有点搞不懂
46,2023-10-07,上海,5,以为超过65岁的老人不需要门票，结果还是需要半票，这点有点失望。 瘦西湖景区非常不错，十一节日期间游客很多，五亭桥上烟雨朦胧，江南水乡特色，桥下是络绎不绝的船只，五颜六色非常好看。二十四桥弯弯扭扭的，非常有特色，想起二十四桥明月夜的诗歌。瘦西湖还有大片的盆景区，每个树龄都几百年，真的叹为观止，造型真的是绝绝子。 瘦西湖需要半天的时间逛逛，进门很方便，东南西北门都可以进出，附近交通也便捷。
47,2023-10-07,上海,5,以为超过65岁的老人不需要门票，结果还是需要半票，这点有点失望。 瘦西湖景区非常不错，十一节日期间游客很多，五亭桥上烟雨朦胧，江南水乡特色，桥下是络绎不绝的船只，五颜六色非常好看。二十四桥弯弯扭扭的，非常有特色，想起二十四桥明月夜的诗歌。瘦西湖还有大片的盆景区，每个树龄都几百年，真的叹为观止，造型真的是绝绝子。 瘦西湖需要半天的时间逛逛，进门很方便，东南西北门都可以进出，附近交通也便捷。
48,2023-10-04,河南,5,瘦西湖，确实比西湖瘦，细长的湖水。 景区打造的很精致细腻，一步一景，移步换景，让人赏心悦目。是一个特别值得去欣赏的地方。 二十四桥有点失望，那么有名的诗句，“二十四桥明月夜，玉人何处教吹箫”，让我充满了想象，结果看到的桥那么小。??
49,2023-10-04,上海,5,来趟扬州吧 漫步在江南烟雨中感受小桥弯弯的诗意 吹一吹瘦西湖边的夏日晚风 这片隐匿于喧嚣城市中的天堂是自然与人文在时光的雕琢下构成的一幅山水画卷 说起扬州，你能想到哪些古人诗句？ 是“天下三分明月夜，二分无赖是扬州” 还是“夜色秋光湖面风，清波瘦水绕西东” 扬州这座氤氲了两千多年的历史古城，自古以来就是古代帝王，与文人墨客的心仪之地。 作为江南水乡的代表之一，这里一直以来都是游客心中的旅行胜地，瘦西湖很大，步行要三小时左右才能逛完，如果有时间的朋友可以慢逛细赏。
50,2023-10-03,上海,5,十月扬州满城桂花香，私汤别墅环境不错，地理位置优越，扬州宴很近，趣园也近，走路可达瘦西湖、宋夹城景区，非常适合就在酒店附近慢生活，酒店服务贴心，温泉水质不错，还有汉服试穿，服务人员都亲切友好，有问必答，房间用具都低调奢华，凸显富庶之地的底蕴
51,2023-10-02,江苏,5,瘦西湖风景如画，景色非常美，历史底蕴浓厚， 携程买票非常方便快捷，我们一家人走走停停，一边欣赏风景，一边看历史古迹，非常适合我们家4年级的小学生，学到更多历史文化。瘦西湖值得游览，值得推荐给大家，以后有时间还会过来深度游玩。
52,2023-09-23,河北,5,暑期临近结束才决定出行，从北方一路南下一路游，来到了美丽的瘦西湖。之前总是听说其景色优美，今日身临其境感受到了它的风采。蓝天，绿瓦，翠柳，野鸭……一切都美的那么悠然自得。二十四桥，白塔，小金山，五亭桥都在等我一一游览。黄昏之后，更是穿越到了汉唐时期更是震撼，流连忘返！如有机会还会再次相见，期待！??特别推荐买白?黑的套票，下午3点左右入园（游玩主要景点大概3到4小时），晚上7.30开始观看夜景演出。
53,2023-09-08,北京,5,联票要比单买各个景点的票便宜些，但要在两天之内使用完毕。游完瘦西湖可以步行到大明寺，路途不是很远。个园和何园半天也能逛完。扬州园林小桥、流水、人家的景色极具特色，瘦西湖的景色也是怡人。扬州城不大，各景点离的都不是很远。
54,2023-07-21,上海,5,非常美，值得细细游玩。喜欢扬州的味道，喜欢瘦西湖不同于杭州西湖的婉约和精致。如果说西湖是大姐，那瘦西湖就是那最受宠爱的小家碧玉。扬州独具魅力的历史文化和人文底蕴，集中体现在描写扬州的古诗词里。这一次真正理解了“天下三分明月夜，二分无赖是扬州”的韵味。
55,2023-07-11,上海,5,原来瘦西湖分好几个门啊，离入住酒店最近的那个是南门，门口扫码买完票就去开启一天马拉松行程。 沿河走，两边到处都是景，处处有人在拍照。每座桥都不一样，穿来穿去的很有趣味，。后半段实在太热了，就和基友一起坐了船从北门出来。
56,2023-12-10,江苏,5,夜景也太美了，一定要坐游船，体验感更好
57,2023-09-30,安徽,5,去的当天正值中秋佳节，天气超级给力，陪着家人悠哉悠哉的在美景中闲逛，何尝不是一种幸福，返程我们选择了摇撸船，欣赏美景的同时，听着导游讲解，最后在导游的扬州小调中安全抵达，整个过程很惬意，值得一去！
58,2023-12-09,江苏,5,不愧是扬州名片，景美历史底蕴足，已经三刷，但还会不同季节再去，喜欢的地方。
59,2023-12-06,上海,5,购票很方便，买好直接入园，很效率。瘦西湖景区真大，跟着导游讲解员走了一圈。
60,2023-11-22,广西,4,相比于西湖，瘦西湖给我的感觉更好些
61,2023-11-04,上海,5,直接刷卡入园非常方便，节约了很多时间，少走很多路，强烈推荐给大家，不过如果住扬州迎宾馆的话就不能从酒店南门出来直接买船票进景区了，要稍微多走点路去景区南门刷卡进去了，路也不是很远，总之还是方便的
62,2023-11-22,安徽,5,门票虚高，游船票贵，单程50。除此之外没毛病，风景还是很值得一看的。
63,2023-10-01,上海,5,因为听携程推荐页游瘦西湖，会有表演，所以在网上订了夜场游瘦西湖，的确不赖，门口有车直接开到终点下来，正好赶上光影秀水幕表演，真的很震撼很惊艳，一路走下去，每个地方都会有一场小表演，很不错。
64,2023-11-21,江苏,5,很值得一去的地方。怪不得皇帝6次下扬州。建议购买套票。坐船游玩绝佳
65,2023-11-09,上海,5,大明寺和瘦西湖挨着，可以先去大明寺，逛出来按着指示牌走几百米去瘦西湖。大明寺里地面都比较平坦、空旷，老人小孩没有问题。瘦西湖比较大，整个逛下来会很累，建议坐景区游览车到核心景区，再慢慢逛
66,2023-08-04,福建,5,古人云：“烟花三月下扬州，孤帆远影碧空尽。”瘦西湖位于扬州，风景优美，万千垂柳随风飘扬，瘦西湖公园的面积比较大，可以在里面玩上一整天。风景如画卷般美丽，人在画中行。 有水的地方就有灵气。
67,2023-12-01,江苏,5,去瘦西湖很多次了，这次是带安徽的客人游览了瘦西湖，很美很漂亮。
68,2023-12-04,上海,5,初冬的瘦西湖阳光明媚，风景美丽，色彩斑斓，是非常值得一来的。
69,2023-11-28,辽宁,5,几年前来过扬州 但是下大雨 瘦西湖没有看成 这次去扬州的目标就是名闻天下的瘦西湖 因为是淡季 人不是很多 南门坐游船进 北门出的 如果腿脚麻利 还是步行更自在
70,2023-09-24,北京,5,何园，坐落于江苏省扬州市的徐凝门街66号，又名”寄啸山庄“，是一处始建于清代中期的中国古典园林建筑，被誉为“晚清第一园“，面积1.4万余平方米，建筑面积7000余平方米。何园由清光绪年间何芷舠所造，片石山房系石涛大师叠山作品。携程出票方便。
71,2023-09-14,湖南,5,扬州 众多景点之中最富盛名的瘦西湖，整个景区园林与湖区完美结合，景色秀丽怡人。 整个瘦西湖景区将南方的秀气与北方的雄伟融于一体，因而拥有“园林之盛，甲于天下”之美誉。瘦西湖位于 扬州 市城 西北 ，因湖面瘦长，称“瘦西湖”，六朝以来即为风景胜地，清乾隆时期盛极一时，成为 扬州 雍容华贵象征。
72,2023-09-08,北京,5,联票要对单买各个景点的票总体便宜些，但要在两天之内使用。游完瘦西湖可以步行到大明寺，不是很远。个园和何园半天也能逛完。扬州园林小桥、流水、人家的景色极具特色，瘦西湖的景色也是怡人。
73,2023-08-09,上海,5,扬州瘦西湖闻名遐迩，此行扬州也是必打卡的景点，我们这次住在扬州迎宾馆的好处是离瘦西湖非常近，酒店内部有条通道直通瘦西湖景区，能步行前往或者联系酒店安排电瓶车送过去，但门票还是要需要购买的。进入景区的那一刹那就能感觉到江南的小桥流水，如诗如画的美景尽收眼底。景区内有很多值得参观浏览的地方，最少也需要2-3小时的时间，景区还是很大的，可以泛舟湖上细细品味，或者用脚丈量慢慢欣赏，真的很值得。
74,2023-06-30,山东,5,瘦西湖是扬州最有名的旅游景点之一，景色优美，风光秀丽，有“园林之盛，甲于天下”之誉。尤其是湖中五亭桥最具特色，另外二十四桥、熙春台、白塔等也是很美的打卡地。瘦西湖是具有重要历史文化遗产和扬州园林特色的国家重点名胜区，5A级景区，2014年被列入世界文化名录。
75,2023-10-02,江苏,5,瘦西湖的夜景，确实很美，让人想起大唐盛世里的“扬一益二”、商贾云集、繁花似锦。有一点不足，就在于能把每个景点演出时间准确告知到游客（门票、公众号），把演出顺序安排好，就更完美了。
76,2023-11-17,上海,5,很美的公园，每一棵树木每一湾湖水都诠释着烟雨江南的意境，虽说“烟花三月下扬州”，但11月的瘦西湖自带一丝内敛的沉稳之美，尤其在这淡季，没有人挤人的干扰，更能静下心来享受这份美
77,2023-11-11,山东,5,最好是下午去，逛到晚上，然后亮起灯，非常的好看，沉浸式体验了二十四桥明月夜。带小朋友来最好是父母做一下功课，当小朋友的讲解员，不然刚看风景，不了解典故，对小朋友来说有点无聊。
78,2023-11-01,广东,5,还真不错，在里面，是看不到任何的高楼大厦的，就像在世外桃源一样，找到这么安静的地方不容易，还会再来的，附近也有很多，各地的特色菜和小吃
79,2023-10-27,江苏,5,在扬州宴吃过晚饭，正好可以从东门进入瘦西湖公园。相对于日游，瘦西湖的夜景太美了吧，尤其是灯光秀表演，把文化与高科技完美融合，令人惊叹不已，点赞???? 夜游瘦西湖实在太惊艳了！
80,2023-08-12,北京,5,廋西湖园区很大，如果全程走下来会很累。所以坐游船游园就舒服多了，且两岸的景色也能尽收眼底，正所谓“人在船上坐，船在画中游”。但要想全程都不累，要分两次坐游船，才能浏览完全程。
81,2023-11-20,江苏,5,环境很美，令人心旷神怡。坐了游船，湖上的风景特别的好
82,2023-12-13,北京,4,风景很不错，典型的江南园林风格，据说五点以后有夜场和表演，因为白天逛了一天比较累，没有看夜景就走了，景区外就有车站，交通也比较方便
83,2023-12-11,浙江,5,阴雨绵绵的瘦西湖也很美，期待有机会最美时节去感受
84,2023-11-27,北京,5,傍晚前非常值得溜达的地方～ 可以看到夕阳！门票淡季的话比较划算，里面可以坐船，不是自己划的那种，有点小贵。文创店的东西也很有意思～
85,2023-10-05,上海,5,瘦西湖主打一个瘦字，景色很美，弯弯曲曲的水道上星罗棋布着各种亭台楼榭，最有名的还是那座杜牧笔下的二十四桥，游人相当的多。景区内还有各种咖啡店可供休息，邮局咖啡很有特点。
86,2023-12-25,江苏,5,瘦西湖还是很美的，景区很大，全程走下来要三四个小时吧，虽然是冬天了，但是景色还是不错，天鹅，鸭子都在水面上，很好看，休闲好去处
87,2023-07-14,江苏,5,各有特色各有千秋，夏天就是太热了，何园是私家园林，个园假山奇石古树环绕，瘦西湖太大了，走路走不完，来回都坐了观光车！标志性拱桥都没有拍到，有点小遗憾！下次有机会再来吧
88,2023-10-06,山西,5,29号到扬州，吃过晚饭后正好赶上夜游瘦西湖，带着孩子，只是粗略游玩，也体会到了不一样的魅力，满园桂花香，喷泉、小桥、高楼、水景灯光秀，和北方景区相比，确实各有千秋！
89,2023-10-03,江苏,5,一天走路的话，根本逛不完啊，有条件的话坐段车或坐一段船，慢悠悠的，挺不错的，场地较大，随便嗨皮，累了随坐随歇，很是惬意，但是夏天一定要带个帽子或打把伞，不然有点子晒
90,2023-12-25,上海,5,个园里面那个名字红玛瑙的，就是坑人啊，一个字5块钱，搭配的东西就是坑。瘦西湖这个坐船的，摇橹船卖票的完全不说电瓶船买了票等20分钟就走，害的我苦等人来，只想给自己拉生意，我们只是要坐船，不是要摇橹船啊！！！！！太过分了，真的很生气。无语
91,2023-12-24,上海,5,选择周一早上去的扬州宴，吃完对面就是瘦西湖，回程前浅玩了一次，气候与景色都宜人。
92,2023-12-17,江苏,5,去的时候时间紧张，下午快5点了才进去的，冬季5点多一点天就黑了。景色不错，天气太冷，游客也不多。要选天气不错的时候去看。
93,2023-12-12,上海,4,扬州瘦西湖美景如画，由于12月份的原因，景色也有影响，碧波荡漾的瘦西湖，如一匹绚丽的锦绣，让人陶醉其中。瘦西湖如一幅流动的画卷，水墨丹青间尽显诗意之美。杭州西湖免费而扬州瘦西湖这价100～60，明显票价定的偏高，总体感觉还是可以的。
94,2023-11-26,江苏,5,酒店设施完善，性价比高，wifi给力，环境不错，地理位置好，附近逛街吃饭方便，市中心，房间很好非常喜欢，特别是卫生干净整洁，完全住的放心，房间很宽敞，入住登记也很快酒店服务一如既往的好，前台工作人员服务热情，会主动问好，很贴心！
95,2023-11-25,上海,5,瘦西湖旅游景区位于中国江苏省扬州市的西北部，是中国湖上园林的代表。景区总面积约130万平方米，水域面积约5万平方米。1951年，经过全面修整，景区正式对外开放。
96,2023-11-21,天津,4,景色随比不上西湖，但是也还是可以的，但门票就太不厚道了，西湖免费，瘦西湖却是要分白天晚上分别收费，第一次不给景点全部好评，感觉门票太贵了，不值得，学生也没有优惠，一次管够的景点，不会再来了扬州，建议学习淄博，用景点带动当地消费，而不是因为景点的高收费，给当地带来副作用，毕竟门票比住宿餐饮还是低太多了，光指望门票是无法拉动旅游消费的
97,2023-11-15,江苏,5,扬州瘦西湖风景秀丽，湖水清澈，周围的黑天鹅自由自在的漫步在小路上，也不怕人，生态环境很好。坐在游船上听着小曲儿，微风徐徐，十分惬意。 这场是团建活动，感觉来对地方了，在网上事先买好的门票和船票，进门很方便，直接刷二维码就可以了，但进去后被告知船已开走，需要等好久，我们就到旁边包了一条游船，感觉包的游船更舒服服务更好。
98,2023-10-20,江苏,5,买的白天+夜游的套票，门票24小时有效。我们先夜游的瘦西湖，第二天白天又进到园里，凭身份证进入非常方便。还是喜欢白天的景色，非常美，就是人多，有点杀风景，不过也没办法，现在旅游的人就是多。对于夜景，说实话有点失望，没想象的那么好，不够靓丽。共有9个表演，最喜欢第9个。
99,2023-10-06,江苏,5,酒店是当地的特色地标珍园，园林很漂亮，服务很好，送的矿泉水是依云的，非常讲究品质。房间阳光明媚，宽敞舒适。位置中心，交通方便，周围星巴克、钟书阁、味千拉面、还有当地的特色餐厅冶春茶社出门就是。总体讲，扬州很有特色，珍园酒店也是一样体验感很棒！
100,2023-09-29,广东,5,我们运气比较好，五一当天去的，园内的灯光表演非常漂亮和迷人，人很多，治安和秩序都很好，只是出门的时候打的士非常非常难，走了很远才打了的士。人多，听说5月2号晚暂停了。个人觉得瘦西湖应该白天去一次，晚上再去一次，或者买白天和晚上的联票，领略瘦西湖不同的美。对了，还看到了盛开的很美丽的琼花。
101,2023-11-28,辽宁,5,几年前来过扬州 但是下大雨 瘦西湖没有看成 这次去扬州的目标就是名闻天下的瘦西湖 因为是淡季 人不是很多 南门坐游船进能直接到二十四桥 北门出的 如果腿脚麻利 还是步行更自在
102,2023-11-20,湖南,5,瘦西湖镇园之宝花石纲在金山，一定要找到，值得一游。洗个脚，泡个澡，吃个皮包水，还吃了狮子头，盐水鹅，扬州炒饭，虎爪包
103,2023-10-07,上海,5,日游和夜游都非常推荐！！ 园区很大，逛一天完全没问题 晚上可以坐游船感受江南水乡好风景~主要是灯光效果有一种梦回古时扬州的感觉 二十四桥明月夜，玉人何处教吹箫~
104,2023-10-07,山东,5,小朋友们玩得很开心，在里面买了文创雪糕，打卡二十四桥和五亭桥。景区很大，没有完全走过来，也可以选择坐船游览，有一些桥很有意境，适合慢慢逛，据说夜景也不错。
105,2023-09-25,湖北,5,瘦西湖景区很大，我们从瘦西湖景区的南门进入的景区，在去瘦西湖的路上还路过了文昌阁。 刚进景区就有一张景区的导览图，有推荐的景区游览路线，按照路线游览就可以。
106,2023-09-25,湖北,5,瘦西湖景区很大，我们从瘦西湖景区的南门进入的景区，在去瘦西湖的路上还路过了文昌阁。 刚进景区就有一张景区的导览图，有推荐的景区游览路线，按照路线游览就可以。
107,2023-08-05,江苏,5,特别美，意犹未尽。夜景演出多，灯光也很美，好多名人古诗，孩子也很喜欢，晚上很凉爽，景区很注意游客安全，景区人员维护秩序也很多，每个区域都有，可以安心游玩。
108,2023-12-08,上海,5,大学闺蜜下江南，于是一起夜游瘦西湖。夜景灯光秀，也是值得一看！但本人更喜欢多年前的《春江花月夜》表演，因为融合了扬州城几千年的历史！真正的做到了寓教于乐
