,date,ip属地,评分,comments
19,2023-10-03,江苏,5,何园是一个很精致的园林，读书楼，依墙，壁石而建，寓意书山有路勤为径，何园的主人开办大学堂，校训和我的母校上海市市西中学是同一出处。院内的桂花开的很香。
20,2023-10-26,江苏,5,何园的的复到回廊有千米长，还有何氏祠堂非常完整，何氏家训，何氏容像区别于其他私家宅邸。假山叠加，假山错落，天下第一亭，天下第一山，晚清第一园
21,2023-10-10,江苏,5,何园确实值得去游玩，上二楼有曲折的回廊可以看遍楼里楼外的风景。四季去都适合，这次是深秋去的，正适逢树叶青黄不接，不同颜色一同展示十分可爱。
22,2023-11-10,北京,5,如此漂亮，怎可不来。 园子不是特别大，但是越看越好看，越看越喜欢。 水美，树美，亭美，房美。 早晨七点半开门，没有乌泱乌泱的人，特别清静。
23,2023-11-05,江苏,5,去何园前最好了解一下相关历史会比较有意思，文化性比较强。何园被誉为“晚清第一园”，以假山石景而闻名，慢行慢走两三个小时，值得一看。
24,2023-11-07,浙江,5,”寄啸山庄“，是一处始建于清代中期的中国古典园林建筑，被誉为“晚清第一园“，园林景致很有特色，峰回路转曲曲折折，是园林的代表作。
25,2023-10-20,江苏,5,园子不大，但是比较精致，能看出何园的主人当年还是比较时尚的，连走廊的铁栅都是从国外进口的，很讲究。游玩的时候最好有导游讲解，要不就看个热闹就没什么意思了。园子里很适合拍照，里面有不少拍古装写真的，还有拍婚纱照的。
26,2023-10-19,江苏,5,很小巧的院子，比个园小很多，很快就能看完，但是也很值得一观！距离瘦西湖和东关街皮市街都不是很远，挤一点点时间就可以看完。
27,2023-10-08,北京,5,瘦西湖风景很美！碧波荡漾，游人如织，湖中小岛上还有很多野鸭子嬉戏！个园是四大名园之一，以竹子和假山闻名。何园是晚清第一园
28,2023-10-08,北京,5,瘦西湖风景很美！碧波荡漾，游人如织，湖中小岛上还有很多野鸭子嬉戏！个园是四大名园之一，以竹子和假山闻名。何园是晚清第一园
29,2023-08-11,江苏,5,请讲解别自己逛，不然走马观花没意思。我们拼了一个团跟着小姐姐，边走边逛边听，非常有趣。夏天逛园子记得打伞，不然很晒的。。
30,2023-12-10,江苏,5,有不同于个园的景致，有个导游讲解可能会游览得更有感觉。但我们独自观赏也不错。
31,2023-12-22,北京,5,入园方便，就是注意出入口不是一个。院子很漂亮，去的时候赶上下雪很美。
32,2023-09-02,上海,5,何园是一个中西结合非常明显的园林，园林布景基本还是以中式为主，但建筑融入了西式楼房的特点，二楼宛如高架般全通的设计也是比较少见的体验！以及，个园和何园是两种完全不同风格的园林，完全不用担心去了一个另一个无趣！
33,2023-12-20,上海,5,很漂亮也了解了何家的历史，唯一遗憾没赶上亭子那一正面的红枫
34,2023-11-30,上海,5,十年前去过，这次去人超级多，也不算旺季 门票现买现用还挺好的
35,2023-08-30,湖南,5,何园是晚清第一园。感觉还是很有名气，里面也是尽显园林特色。说白了何园就是清朝某个官员的私人宅子。真的是非常有钱。里面的布置还是挺好看的。
36,2023-12-17,上海,5,挺不错的，很古朴雅致，又有民国风格，楼上楼下很有意思
37,2023-11-04,上海,5,被誉为晚清第一名园，是一处中西结合的园子，所以非常有自己的特色，感觉非常不错，园子里的景色也还不错，园子的长廊特别长，有1500米哦
38,2023-10-18,河南,5,值得去的地方，记得一定要找导游讲解，才能知道院子里考究又各有意义的设计。南方园林的特点就在于精巧一步一景，每个石子的铺设和树木花草的种植，都有主人对未来和家人的期许与祝愿
39,2023-10-18,河南,5,值得去的地方，记得一定要找导游讲解，才能知道院子里考究又各有意义的设计。南方园林的特点就在于精巧一步一景，每个石子的铺设和树木花草的种植，都有主人对未来和家人的期许与祝愿
40,2023-10-21,黑龙江,4,个人认为何园比个园要好玩，更峻秀一些，复式回廊更具趣味性，值得逛一逛。当然园子也不大，人也是挺多，旅游团的特别多。自己逛就会很快结束了，跟着团队蹭导游的讲解就有趣多了。
41,2023-10-11,北京,5,带爸妈去扬州，看点评推荐的景点，景区不大，但是景色优美，贵在没什么人，离住的酒店不远，就当遛弯了，穿个汉服拍拍照，还是很出片的。
42,2023-10-06,江苏,5,很值得一去，晚清第一园，里面的亭台楼阁都很棒，小朋友大人都可以穿着汉服感受一下，有很多地方都很适合拍照，很出片，满园的桂花香
43,2023-11-19,山西,5,非常美的园子，中西合璧相当惬意，还有亭台楼阁，感觉很舒适，园子各式各样的景确实值得一看，推荐看一看，推荐推荐推荐！！！！！
44,2023-09-10,河北,5,标题：中国近代史私家园林——何园，一场美学与历史的盛宴！ 评分：★★★★★ 作为一个喜欢尝试新奇产品的用户，我最近有幸游览了中国近代史私家园林——何园，这是一次令人难以忘怀的体验！何园设计中西合璧，以其假山、池水、亭台阁楼等元素，展现了晚清时期的建筑美学，让人赞叹不已。 首先，何园的外观设计非常精美，每一个细节都展现了设计师的用心。园内的假山和池水相得益彰，营造出一种宁静而又优雅的氛围。无论是远观还是近观，都能感受到园林的独特魅力。 其次作为一座私家园林，它不仅仅是一个观赏的地方，更是一座承载历史的文化遗产。在这里，我不仅仅欣赏到了建筑美学的精髓，还了解到了晚清时期的历史背景。这种融合了艺术性和观赏性的体验，让我对中国近代史有了更深入的了解。 最后，何园对于小学生来说更是一个绝佳的学习场所。小学生可以免门票进入游览，这是一个非常贴心的举措。他们可以在这里感受到传统文化的魅力，培养对历史的兴趣和热爱。这对于他们的成长和教育无疑是非常有益的。 总的来说，何园是一座非常值得游览的私家园林。它不仅仅是一座美丽的建筑，更是一段历史的见证。
45,2023-08-31,浙江,5,逛了个园，以后又逛何园，两座园还是有很大的不同的个园，更趋向于中式建筑，而河园是有点中西合璧的感觉。作为晚清第一名园来说，它的走廊设计是最为出众的，也是亮点，我们是白天逛的，小姐妹一家是晚上逛的，晚上灯光不错，但容易迷路，还有表演水中的亭子，晚上看表演还是挺好看的
46,2023-08-26,江苏,5,何园，坐落于江苏省扬州市的徐凝门街66号，又名”寄啸山庄“，是一处始建于清代中期的中国古典园林建筑，被誉为“晚清第一园”。因其建造年代相对较晚，建筑风格、建筑材料及建筑思路，受到外来文化的影响，比古老的园林更接近于现代建筑。 看过个园和何园，个人觉得有时间都去看看，各有千秋。
47,2023-08-26,江苏,5,何园，坐落于江苏省扬州市的徐凝门街66号，又名”寄啸山庄“，是一处始建于清代中期的中国古典园林建筑，被誉为“晚清第一园”。因其建造年代相对较晚，建筑风格、建筑材料及建筑思路，受到外来文化的影响，比古老的园林更接近于现代建筑。 看过个园和何园，个人觉得有时间都去看看，各有千秋。
48,2023-08-19,江苏,5,江南名园，把景观造景艺术，建筑艺术浓缩在一起，有晚清风格又有民国风格，整体园区景色相当亮。建议一楼走一圈，二楼1500m空中楼阁再走一圈有不同的体验。 tip：建议避开周末，周末人流高峰期景区人太多影响游玩感受
49,2023-07-19,江苏,5,第一天来到扬州就去了这个景点，感觉到非常的震撼，园林十分的精致，一步一景，有许多可以观看的景点，拍摄了许多照片，觉得非常的美丽，是十分值得前来游玩的人区面积不是非常的大光，一两个小时就可以逛完，也不会非常的累。
50,2023-07-10,江苏,5,何园建于清光绪九年（公元1883年），是晚清艺术成就最高的一座大型私家园林。 何园由东、西花园、园居院落、片石山房组成，内有立交桥锥形的“复道回廊”，中国古戏亭中仅存的“水上戏台”… 何园被中国当代古建筑泰斗罗哲文誉为晚清第一园。
51,2023-06-23,上海,5,作为私家园林，它还是非常有特色，值得一游的。关键点在于中西合璧。既有中式园林的回廊轩窗、亭台楼阁、假山湖石等的精致，也有西式陈设的奢华精巧，如大量精美玻璃花窗用于楼阁上，采光好，房间通透；西式的精致吊灯用于会客室和部分房间，照明好且凸现奢华大气。
52,2023-10-19,河北,5,“晚清第一园”的何园除了典型的江南园林，还融入了西洋风格水乳交融，值得一游。
53,2023-12-06,福建,5,江南园林非常值得去看看，就是这几个地方太大了，最好分两天玩轻松一点。瘦西湖生态保护的很好，还看到了也鸭蛋，还有很多园猫，有人喂，都很惬意的在园区里晒太阳
54,2023-10-10,江苏,5,很美的晚清私家园林。阴柔之美。巨出片。尤其适合美女着汉服拍照。极力推荐！
55,2023-10-18,江苏,5,非常值得游览的景点，涨知识，了解历史，园内维护很好，但卫生有待提高。
56,2023-10-06,江苏,5,一步一景，不愧为晚清第一名园。游何园恰逢一场秋雨，雨中游园，更体验到江南园林之幽静，扬州很美，再次再来。
57,2023-11-19,江苏,5,来了这么多次扬州，还是第一次来何园，这里真的非常好。带小朋友来看看江南的古代园林，了解历史。娃太羡慕古时候的有钱人家了，园子真好看。
58,2023-07-06,海南,5,非常方便，也很实惠，不虚此行！8小时暴走四个景点3万多步，脚快废了，但是绝对值得，景色宜人！ 有时间还是慢慢逛逛看看，了解一下相关的人文知识会更加有趣，期待下一次与扬州相遇。
59,2023-11-01,江苏,5,很多攻略都说何园和个园选一个就够了。但两个园子真的是各有各的美。时间允许的情况下，可以都走一走。毕竟有种心态叫来都来了，看看吧！
60,2023-10-06,江苏,5,何园这里风景很美，有山有水，关键还有文创冰棒，好可爱，总体来说不错，特别的赞，很牛气的，水里的锦鲤太美啦，还有很多画子，名画赞。
61,2023-10-04,江苏,5,很精致的园林，个人感觉不比苏州园林逊色，值得去！
62,2023-10-21,辽宁,5,带妈妈去的，妈妈很喜欢，拍照拍不停，最好找个导游讲解下，会更清晰，里面很多拍婚纱照的，的确很出片。有山有水的小院子，值得去看看
63,2023-12-05,江苏,5,很不错值得一看，带着小孩不带方便，也没仔细逛，很有历史时代感，花2个小时左右，最好请个导游，细细聆听院子历史和人物背景，值得
64,2023-10-06,河北,5,第二次去了，不太大的地方，却能设置出一步一景，特别是150年的桂花树，微风吹过，花瓣雨夹杂着淡淡的清香，让人陶醉，流连忘返！
65,2023-12-25,江苏,4,古朴的建筑上覆盖着皑皑白雪，别样的景致拂动人心。建议旅友们冬季来游玩，其他季节我个人感觉和常见的古建筑相比没有特别之处。
66,2023-11-28,辽宁,5,一座私家园林 何园是典型的江南园林 景区不算大 游客很多 感受到了世家大户的文化家里的建筑和摆设中西合并 喜欢人文景观的不能错过
67,2023-11-28,辽宁,5,一座私家园林 何园是典型的江南园林 景区不算大 游客很多 感受到了世家大户的文化家里的建筑和摆设中西合并 喜欢人文景观的不能错过
68,2023-12-13,江苏,5,景点非常干净整理，指示牌清晰，非常棒的游玩体验，有机会再来哦 前台服务很好 停车方便 非常棒的游玩体验 推荐给大家游玩打卡
69,2023-12-13,江苏,5,景点非常干净整理，指示牌清晰，非常棒的游玩体验，有机会再来哦 前台服务很好 停车方便 非常棒的游玩体验 推荐给大家游玩打卡
70,2023-12-13,江苏,5,景点非常干净整理，指示牌清晰，非常棒的游玩体验，有机会再来哦 前台服务很好 停车方便 非常棒的游玩体验 推荐给大家游玩打卡
71,2023-12-18,四川,5,还可以 很幽静 有好几个适合打卡拍照的地方拍照 感觉不是特别大 可以慢慢走慢慢看
72,2023-12-24,江苏,4,可以去转转，冬天景致一般，春秋天应该好看一些。名气很大，历史底蕴深厚！
73,2023-12-08,山东,5,非常精致的园林，有文化，有景色
74,2023-10-13,江苏,5,如果有时间，是值得一去的。园林很有特色，不仅是古典园林、私家园林，更可看到许多奇思妙想的设计和历史的沉淀。园子虽然不大，但晚清第一园的名号不是白给的。
75,2023-12-01,江苏,5,出票快，还有优惠。何园小巧玲珑，建筑很有特色，回廊，不亏是晚清第一园
76,2023-11-02,江苏,5,地方小而美，没想到和园林小姐还是校友，哈哈哈，也是很有意思的旅途
77,2023-08-01,山东,5,何园是江苏省扬州市邗江区一个著名的旅游胜地。是晚清何润东家族所有的一处私家园林。由于修造精美，而且是中西合璧，所以无论是艺术上还是观赏性都很好。
78,2023-12-25,江苏,5,秋天很美，地点也很好找
79,2023-10-17,江苏,5,很划算，都值得去看一下
80,2023-08-18,广东,5,个园去过了，这次游何园，还不错，和个园拙政园相比，何园多了些民国现在特色，垒石是一大特色，值得慢慢品味，就是人太多，拍照很难。框景也做得不错。
81,2023-07-23,江苏,4,对于扬州的园林我完全给好评，真的没想到啊、完全出乎我的预料之外、以前我总以为不行也不想去看、我承认误会它了…… 可以说完全不输苏州的园林…… 何园很有自己的特色，有点近现代和西方的风格、独树一帜、值得一游……
82,2023-07-19,江苏,5,人少景美，小巧精致，何氏家族的贡献让人感动～亭台楼阁历史感厚重～建议中午一点左右到园，游客较少，打车停车都很方便，比东关街个园客流量少一点
83,2023-10-26,安徽,5,美，很美，有底蕴
84,2023-10-14,福建,5,扬州何园 雨天游何园 再好不过了 一千五百米的 复道回廊 刚好 躲去了淋雨?? 的尴尬 方寸之间 移步换景。。
85,2023-10-24,北京,5,景色怡人，江南
86,2023-09-21,江苏,5,小巧精致的园林
87,2023-08-11,江苏,5,还是有点热的，这两天没有风，人也多，感觉秋天来会更舒服，风景还是不错的！，风景真的美，静态，适合古风拍照??，化个妆来，会拍照真个出片
88,2023-07-07,上海,5,"园子没想象中大,不过还算精致，在里面拍结婚照的人不少，假山竹林精心布置，主人和小姐卧室布置的非常精致，一圈逛下来40分钟左右，还算不错"
89,2023-11-25,浙江,5,值得去的地方
90,2023-08-09,江苏,5,第二次去何园，总体来说体验感不错，园林不大，但是景致比较美，有假山、亭台、楼阁，清末盐商的宅院，个人看来，比苏州的某些园林更值得一游
91,2023-11-14,江苏,5,小但是精致
92,2023-08-07,北京,5,清晚期的园林，中西结合风格鲜明。去的时候恰逢下雨，雨中漫步何园，别有一番风味，撑着伞，置身于楼宇亭阁之间，仿佛穿越回到了那个时期。
93,2023-12-18,山东,4,园林设计很具有前瞻性，有两层和其他不太一样，有很多为当时提供便利的设计，有假山、亭台、楼阁和池塘，有水中月，镜中花，景色很美。
94,2023-09-17,广东,5,何园的园林极具巧思，不愧是江南园林的经典，处处隐藏了园主对中国山水文化和建筑风水的细致考量，非常值得一游。
95,2023-11-11,山东,5,拍照不错，尤其是穿上汉服，有几个网红打卡点，随便找了个周末去的，人不是特别多，就是文创雪糕只剩下一种了没买到想要的款式。
96,2023-09-27,河北,5,受朱自清《背影》和《荷塘月色》的影响，便来到朱自清曾经在扬州住过的故居，虽不能和大户人家相比，作为书香门第也是不错的安身之处； 来到何园，又是惊喜，不愧是晚清第一园，虽然是4A景区，但毫不逊色与世遗的苏州园林，园中随处可见亭台楼阁、林廊曲折迂回相连，屋檐翘顶看似非常紧密、层层叠叠，但却错落有致，叠加有序，不但没有挤压的感觉，反而生出一种说不出的建筑艺术美感，一回首一转身便是不一样的画面，不由得让人感叹古人在中国园林建筑上的造诣无与伦比……
97,2023-07-31,山东,5,来扬州必打卡的园林除了个园就是何园，两者各有千秋。何园号称中国版的呼啸山庄，里面的布景中西结合，形成了独特的景观这也成为了何园的特色，跟苏州的拙政园不同，何园更能够看出晚清的中西文化交融，里面的亭台楼阁还有一颗超大的玉兰树给我留言了很深的印象，有机会来扬州可以来何园看看。何园离着皮市街很近可以看完何园逛皮市街，而且这周围吃的淮扬菜不少，不过唯一要说的就是狮子楼别去，不好吃还贵
98,2023-07-04,广东,4,来到何园踏入门槛，“寄啸山庄”的门额醒目映入眼帘。走进园内只见浓浓的春色充满整个园子，园内假山林立，还有水中戏亭。漫步在园内还看到回廊上的漏窗、空窗组成的花窗很漂亮、雅致！不愧是“晚清第一园”！ 【扬州个园】个园就是观竹、观宅、观假山。竹多：因园主酷爱竹，园内翠竹品种繁多，是个园的一大亮点。宅多：分别以“福、禄、寿、喜、财”为题，大小房屋共有200多间；假山多：春夏秋冬分别用太湖石、黄石、宣石来打造。当之无愧的四大名园之一！
99,2023-09-29,新疆,5,曲折回廊，中式和西式建筑的完美结合。
100,2023-09-23,浙江,5,晚清第一园 何园 —片石山房，出自明末清初画坛巨匠石涛大师之手。 石涛原是明朝宗室的后裔，明朝灭亡之后，为避免清统治者的迫害，出家为僧，是“扬州八怪”的先驱。
101,2023-12-11,江苏,5,很方便 图片扫一扫就能进 还有优惠
102,2023-11-20,山东,5,很值得一去，也有背后的故事，庭院设计很多样，逛起来不枯燥，别具情趣。
103,2023-10-16,上海,4,晚清第一园值得一看，沿着回廊移步换景，可惜的是去的时间有点晚游客很多
104,2023-10-02,江西,5,提前预定很方便 无需取票 直接入园 何园适合慢慢走 体验园主人和住客的不同情趣和心境 时代变迁 人员变迁 一切都是过往云烟
105,2023-10-21,江苏,5,值得一看，很不错的园林美景
106,2023-09-24,北京,5,虽然没有苏州园林有名气，但是作为家族居所，也是很震撼的，对了解历史有很有意义，何氏家族对我国教育事业也是很有贡献的，建立学堂，家族中有多个院士。
107,2023-12-13,江西,4,可以，小小的园子，精致
108,2023-10-24,上海,5,老人票性价比高 工作日去人不算多 何园面积挺大的 我们逛了大概一个半小时 皮市街离何园很近 可以一起游玩很方便。
109,2023-10-18,北京,5,个人感觉没有个园有意思，较小，但是很有历史意义，真正的书香门第
110,2023-11-30,四川,5,何园还是挺不错的，游览之余还可以了解一下历史，离瘦西湖不远。
111,2023-09-09,云南,5,始建于清代中期的中国古典园林建筑，被誉为“晚清第一园“。何园由清光绪年间何芷舠所造，片石山房系石涛大师叠山作品。何园的主要特色是充分发挥了廊道建筑的功能和魅力，1500米复道回廊，是中国园林中少有的景观。左右分流、高低勾搭、衔山环水、登堂入室，形成全方位立体景观和全天候游览空间，发挥了中国园林艺术的回环变化之美和四通八达之妙。
112,2023-12-12,上海,5,晚清第一园名不虚传
113,2023-11-21,江苏,5,非常好园子很小，但是值得一看，一定要找导游才能了解它的历史
114,2023-11-26,江苏,5,不错，值得一游
115,2023-10-12,江苏,5,逛了这么多的园子，最喜欢何园。大小感觉刚刚好，逛的时候也不会很热，还有两层的建筑，现在上面可以俯瞰中间的亭子和小池塘，拍照特别好看！
116,2023-10-06,辽宁,5,何园作为扬州园林的代表之一，有着不可替代的独特风格。
117,2023-07-31,江苏,5,非常值得一游，在院子里畅游非常舒服，园林设计得很有特色，体现出了园林主人的智慧和思想，以及治家之道。在蝴蝶厅喝一壶茶，和服务人员聊聊何园的故事，再逛一遍院子，让人流连忘返。
118,2023-08-01,上海,5,上错花轿嫁对郎的拍摄地，就在皮市街对面，门口有很多网红餐厅！花园很大，亭台楼阁，小桥流水！
119,2023-11-13,江苏,5,风景秀丽，地方也蛮大的，特别是千步长廊，很有特色
120,2023-11-19,江苏,5,昨天参观的是个园，没想到何园也如此秀美。不愧是天下第一回廊。在何园我看见了不同于任何一家园林的特色景观。非常满意的一个景点。
121,2023-10-25,江苏,4,风景很美！今年来的季节不是时候，希望以后还有机会再来！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
122,2023-06-25,北京,5,通过携程订票方便快捷，提前预订还有优惠，入门扫码即可，非常便利，何园值得一看，景色宜人，非常有特色，令人心旷神怡！不虚此行！
123,2023-06-25,北京,5,通过携程订票方便快捷，提前预订还有优惠，入门扫码即可，非常便利，何园值得一看，景色宜人，非常有特色，令人心旷神怡！不虚此行！
124,2023-12-26,广东,5,方便快捷，即订即用，完胜。以后订票就找*团
125,2023-07-29,江苏,5,跟老爸老妈去的，刷身份证入，好方便，环境不错，两个小时逛完，最值得一去是片石山房。
126,2023-10-10,青海,5,园林风景让人流连忘返，在这里拍到了很多满意的照片，我和家人玩得很开心，也欣赏到了不同的美景，很棒的游玩体验，再见何园！！
127,2023-10-03,上海,5,超级棒，我觉得真的很好，江南园林的巧思展现得淋漓尽致，我特别喜欢园林，里面有着许多深意的祝福与巧思，尤其是框景太美了吧吧
128,2023-08-09,江苏,5,何园是扬州著名的园林之一，是清代后期扬州园林的代表作，是扬州旅游必去的十大景点之一。何园又名寄啸山庄，始建于清代中期，历时13年才建成，被誉为“晚清第一园”。景区总面积1.4万平方米，建筑面积7000平方米，园以湖石著称，红雨入帘，园中的植物配置也独具匠心，半月台旁的梅花、桂花、白皮松，北山麓的牡丹、芍药，南山的红枫，庭前的梧桐、古槐，建筑旁的芭蕉等等，既有一年四季之布局，又有一日之中的早晚变化。何园主要景点有复道回廊、骑马楼等，园内打造有颜值和文脉俱佳的“网红”研学游基地。
129,2023-08-06,浙江,5,非常推荐带孩子过来，感受下这个大家族漫长的历史过程中，持之以恒的学习态度，从一个家族可以看出每一段历史的缩影，非常推荐！
130,2023-08-03,江苏,5,设计者把假山，奇石怪木，花草树木，池塘，亭子，古屋等有机组合，形成一幅幅美丽的画卷，同一个地方，用不同的视角都会有完全不同的效果，设计精美绝伦，可谓是人间仙境！
131,2023-08-03,天津,5,扬州值得一去的打卡景点！可以住在附近的酒店，就在古运河边上！何园体现了江南园林独有的艺术气息！庭院深深，廊桥迂回！透着一股雅兴和富贵！最好早点去，趁着游客不多，好好感受一下园中幽静雅致的氛围！附近有不错的饭馆，可以去品尝一下扬州美食！
132,2023-07-29,江苏,5,跟老爸老妈去参观，刷身份证入，好方便。里面环境中西结合，造价很贵～长知识了，谢谢
133,2023-07-15,江苏,5,来过多次，百看不厌，卫生间打扫的比较干净，正在装修，有些房间不对外开放，可惜。
134,2023-07-06,陕西,5,终于有幸游览了何园，时间仓促，没有尽兴，但在二楼回廊游览足矣，以后有机会再游。
135,2023-10-28,江苏,4,一步一景，晚清园林代表作，不愧是晚清第一园，扬州值得打卡也值得细品的地方！
136,2023-10-05,天津,4,一天安排了三个行程，东关街+个园，何园。看惯了北方的大院，再看何园实在是太小了，我看评论说每个园子都能逛俩小时，从上午10点多到下午3点就都逛完了。。。这还是在人从众和蹭导游讲解的模式下进行的。
137,2023-11-22,上海,5,不错的景点，就是无障碍通道有点少
138,2023-11-22,上海,5,不错的景点，就是无障碍通道有点少
139,2023-10-03,广东,5,慢悠悠的走还是挺好的，奈何太多人
140,2023-11-19,内蒙古,5,和个园比起来，更有江南水乡的感觉，这次来扬州非常的满意，希望下次再来玩
141,2023-12-23,上海,5,人山人海，不虚此行，值得游玩
142,2023-11-25,江苏,5,何园值得来参观，尤其是长廊
143,2023-10-14,天津,5,晩清第一园中天下第一廊，全长1500米，雨天出游的首选，景色秀美。
144,2023-10-28,山东,5,挺方便的，刷身份证就可以游览三个景点，景色非常的优美，值得一看。
145,2023-12-24,上海,5,小巧精致，园林绿化不错
146,2023-12-15,广西,5,苏州式园林的特色，不错
147,2023-08-08,上海,5,值得一逛，非常有古典园林特色，但是天气太热了体验感没有那么完美
148,2023-12-15,江苏,5,第二次参观了 挺漂亮的
