,date,ip属地,评分,comments
67,2023-12-17,陕西,5,行程顺利。
68,2023-12-17,广东,5,好方便啊！
69,2023-12-17,四川,4,风景秀丽，历史文化底蕴深厚，虽然不是烟花三月，但九月的扬州也很美！晚上??坐船??夜游瘦西湖别有一番味道，摇船的小妹漂亮，小调也唱得不错??
70,2023-12-17,浙江,5,宝贝看看你你慢慢看
71,2023-12-17,上海,5,雪天的景色很特别，人也少。坐个船悠然自在。然而票价是略贵的。
72,2023-12-17,江苏,5,去的时候时间紧张，下午快5点了才进去的，冬季5点多一点天就黑了。景色不错，天气太冷，游客也不多。要选天气不错的时候去看。
73,2023-12-16,云南,4,散散步还可以，坐船也不错，
74,2023-12-16,江苏,5,扬州是个好地方。
75,2023-12-16,海南,5,不错不错 意外的好
76,2023-12-15,河南,5,好好好好好好好好
77,2023-12-15,江苏,5,真不错的景区。今天天气不好，有点冷。下次天气好可以再逛逛
78,2023-12-15,上海,5,还行 夜游的时候还比较有特色一点
79,2023-12-15,浙江,4,扬州的瘦西湖很好看，秋天的景色更绝待到明年三月春暖花开再下扬州
80,2023-12-15,上海,5,快捷方便赞
81,2023-12-15,江苏,5,出票快捷方便！
82,2023-12-15,广西,4,一般，没有宣传的好
83,2023-12-15,广西,3,一般吧，看一次就可以了
84,2023-12-14,上海,5,可以慢慢逛一逛
85,2023-12-14,河北,4,晚上去不太热，适合夏季！灯光设计的不错，体验感挺新鲜，总体不错！
86,2023-12-14,北京,5,值得再去一次
87,2023-12-14,上海,5,晚上很不错
88,2023-12-14,上海,5,这里值得去
89,2023-12-14,上海,5,这里值得去
90,2023-12-14,上海,5,瘦西湖很大，一步一景，确实很漂亮
91,2023-12-13,湖南,5,景点虽然小了点，但是环境还可以，可以去转转，期望值不要太高就行
92,2023-12-13,广东,5,提前买，非常方便，非常好。瘦西湖风景很好，湖上游船，很舒服。
93,2023-12-13,山东,5,瘦西湖真美
94,2023-12-13,山东,5,清明节前后的瘦西湖是最美的 各种颜色的花在里面都能看到 美死了 爱了
95,2023-12-13,江西,4,马马虎虎吧
96,2023-12-13,北京,4,风景很不错，典型的江南园林风格，据说五点以后有夜场和表演，因为白天逛了一天比较累，没有看夜景就走了，景区外就有车站，交通也比较方便
97,2023-12-13,山东,5,二十四桥明月夜， 玉人何处教吹箫
98,2023-12-12,江西,5,游船游览很方便，孩子们很开心
99,2023-12-12,上海,4,扬州瘦西湖美景如画，由于12月份的原因，景色也有影响，碧波荡漾的瘦西湖，如一匹绚丽的锦绣，让人陶醉其中。瘦西湖如一幅流动的画卷，水墨丹青间尽显诗意之美。杭州西湖免费而扬州瘦西湖这价100～60，明显票价定的偏高，总体感觉还是可以的。
100,2023-12-12,上海,5,非常好的一次快速订单体验
101,2023-12-12,上海,5,瘦西湖淡季也比想像中的漂亮啊！秋叶有红有黄有橙，加上蓝天绿水！不过其实还是蛮大的、我们走了大概一个小时也没走完、没找导游自己溜、所以想听故事可以在园内跟个团
102,2023-12-11,浙江,5,阴雨绵绵的瘦西湖也很美，期待有机会最美时节去感受
103,2023-12-11,上海,5,烟花三月的日子到瘦西湖，一派桃红柳绿。从公园南门进，一湖碧水串起徐园、小金山、钓鱼台、五亭桥、白塔、凫庄、二十四桥等，徜徉其间，心旷神怡。从公园北门出，斜对面有观音山，再过去有大明寺，时间够的话可以一并游玩。
104,2023-12-11,西藏,5,热情周到很好
105,2023-12-11,广东,5,大部分门票价值体现在24桥，不过限时这个太不人性化了，现在国内景点都不限制时间了
106,2023-12-11,江苏,5,二分明月在扬州
107,2023-12-11,山东,5,全国知名景点，值得一去。
108,2023-12-11,上海,5,环境优美，上午吃完趣园早茶散步过去。
109,2023-12-11,江苏,5,很好很方便。景区做的很漂亮，推荐！
110,2023-12-10,河南,4,扬州蛮好的
111,2023-12-10,上海,5,不错不错的
112,2023-12-10,上海,5,漂亮，很满意
113,2023-12-10,上海,5,瘦西湖确实不错
114,2023-12-10,浙江,5,是郊游的好去处，我们没有坐船，就边走边逛，风景丽人，景点也很美，推荐去
115,2023-12-10,安徽,5,环境优美，设施完善
116,2023-12-10,浙江,5,因为时间不够，所以匆匆逛了一下，还是蛮有特色的，游客也多，个人觉得值得来
117,2023-12-10,江苏,5,夜景也太美了，一定要坐游船，体验感更好
118,2023-12-10,江苏,5,瘦西湖位于扬州市区西南部，是扬州八大景之一。瘦西湖面积约3.6平方公里，是一处以山水园林为主体，集人文、历史、文化、艺术于一体的风景区。瘦西湖位于扬州市区西南部，是扬州八大景之一。瘦西湖面积约3.6平方公里，是一处以山水园林为主体，集人文、历史、文化、艺术于一体的风景区
119,2023-12-10,广东,5,景区干净卫生，景色宜人
120,2023-12-09,江苏,5,这里值得去
121,2023-12-09,浙江,5,晚上的瘦西湖，灯光非常绚丽，美伦美奂，别往的感受，虽然是晚上，但有不一样的感觉，有个景点，有点圆明园海晏堂的感觉，非常漂亮！！！
122,2023-12-09,江苏,5,风景很不错，携程定还优惠
123,2023-12-09,江苏,5,无论是坐船还是走路，都很有乐趣。
124,2023-12-09,上海,5,景色真不错
125,2023-12-09,上海,5,很方便！ 可以采用这个途径购买的！ 价格也能便宜 下次还会买
126,2023-12-09,江苏,5,不愧是扬州名片，景美历史底蕴足，已经三刷，但还会不同季节再去，喜欢的地方。
127,2023-12-09,江苏,4,陪着老人转转，感觉就是大的园林，和西湖没啥可比，不过因为转的那天天气还好，人也不多，就算陪老人打卡了
128,2023-12-09,江苏,5,适合老人团，进门方便，提供二维码即可，下次还会使用，有价格优势。
129,2023-12-09,江苏,5,很好好好好
130,2023-12-09,江苏,5,感觉非常好，很美，杨柳树荫…
131,2023-12-08,山西,5,烟花三月下扬州
132,2023-12-08,上海,4,小朋友不收费，就是一个大一点的公园，人有点多
133,2023-12-08,上海,5,作为扬州城市名片，冬日的瘦西湖别有一番景象和趣味，游人三三两两，冬日暖阳中的银杏树叶和红枫树，在蓝天的映照之下显得格外和谐美丽。
134,2023-12-08,上海,5,风景优美，景色迷人哦，是度假旅游的首选
135,2023-12-08,江苏,5,环境优美舒适，园林绿化一流，建筑风格独特，是人们喜爱的旅游胜地之一。点赞??
136,2023-12-08,上海,5,大学闺蜜下江南，于是一起夜游瘦西湖。夜景灯光秀，也是值得一看！但本人更喜欢多年前的《春江花月夜》表演，因为融合了扬州城几千年的历史！真正的做到了寓教于乐
137,2023-12-08,北京,5,非常舒服的体验
138,2023-12-08,福建,5,上有天堂 下有苏杭
139,2023-12-07,山东,5,美美的，风景如画??
140,2023-12-07,江苏,4,挺好，方便，景色美，现在是淡季，价格也优惠，值得来，小公园似的。
141,2023-12-07,江苏,2,不好玩！！
142,2023-12-07,江苏,3,去过很多次了
143,2023-12-07,辽宁,5,地点还是不错的…**********************************************************
144,2023-12-07,湖南,4,订票很不方便
145,2023-12-07,广东,5,夜游～灯光秀不错的
146,2023-12-07,江苏,5,不错，第一次来扬州，很喜欢瘦西湖。我是一个自然风光爱好者，这里让我感受到了人与自然的和谐统一。美美哒
147,2023-12-06,河北,5,值得一看。
148,2023-12-06,江苏,5,带小朋友过来玩的，很不错的一次旅行，小朋友非常开心，环境很美！
149,2023-12-06,浙江,5,好的好的呢，嗯嗯
150,2023-12-06,江苏,5,来瘦西湖可以步行游览，当然也很适合坐游船。有老年人，坐船真的是最适合的选择。胜似闲庭信步，不同季节都来过瘦西湖，扬州的招牌。
151,2023-12-06,天津,5,不错呀 烟花三月下扬州 要是四月去更好
152,2023-12-06,江苏,5,不枉此行，这么非常好
153,2023-12-06,广东,5,初冬的季节，瘦西湖不同于烟花三月的宁静悠远，漫游其中感受另一种江南！
154,2023-12-06,上海,5,购票很方便，买好直接入园，很效率。瘦西湖景区真大，跟着导游讲解员走了一圈。
155,2023-12-06,上海,5,很方便，买了以后直接入园。
156,2023-12-05,黑龙江,5,携程携程，订票真神。手指动动，门票即成。
157,2023-12-05,黑龙江,5,携程订票，主要是方便，省的到景点排队了。
158,2023-12-05,江苏,4,环境还不错，但总体不大，性价比中等
159,2023-12-05,湖南,5,挺棒的来的值，扬州为保护瘦西湖景区的景观效果，天际线视野能看到的地方，一个高房子都不建设，在景区内四望就是树梢和天际相接。
160,2023-12-05,江苏,5,酒店设施先进好用，服务态度热情耐心，酒店周围景色优美，步行几分钟到瘦西湖。餐厅前台推荐香园餐厅食物非常美味，值得再去品尝。
161,2023-12-05,安徽,5,夜景超级棒，已经是第二次坐高铁来扬州了，每次来扬州必去瘦西湖，喷泉表演真的很漂亮。天下三分明月，二分无赖是扬州。名不虚传
162,2023-12-05,新疆,5,没有西湖美景之巨但也不输于。好小好小的西湖。
163,2023-12-05,上海,5,景点很大，我们坐了小船，听船娘边摇船边讲故事，欣赏着两岸的美景，上岸后慢慢散步继续浏览瘦西湖。是个值得一来的景点。
164,2023-12-04,上海,3,环境好没得说 游船真的太贵 抢钱的贵 不推荐
165,2023-12-04,天津,5,扬州必打卡地，比杭州西湖少一些喧嚣多一分精致，景色之间距离很近一步一景，诗中描写《二十四桥》就在中心处，基础设施齐全服务周到不愧为5A景区，可以选择坐船游览更有一番景色
166,2023-12-04,上海,5,初冬的瘦西湖阳光明媚，风景美丽，色彩斑斓，是非常值得一来的。
167,2023-12-04,江苏,4,表演太敷衍了
168,2023-12-04,江苏,4,就这样一般般
169,2023-12-04,江苏,5,慢扬州，慢生活！我在五亭桥上看风景，你是否也在湖边看我呢？啊哈哈哈哈哈哈！大明寺里走一走，平山堂前话欧阳，古朴清幽恰是江南好风景！
170,2023-12-04,上海,5,是花繁草茂满园的华丽，是翠竹落英山石的雅致，是鱼戏绿波花浓的和谐，是出水芙蓉连天的古典。苏州的园景，有如持伞而过的江南少女，凌波微步，充满诗情画意的古韵。
171,2023-12-04,江苏,5,挺好看的秋景
172,2023-12-04,江苏,5,挺好看的秋景
173,2023-12-04,江苏,3,这个景色可以，可水太脏了
174,2023-12-04,江苏,5,值得一去，也绝对值这个票价，风景很美。
175,2023-12-04,广东,4,值得一去，景色很好，是比西湖瘦很多也小很多！
176,2023-12-04,西藏,5,体验不错，下次再来
177,2023-12-04,上海,5,非常方便，使用简单。
178,2023-12-04,浙江,5,虽非烟花三月，却也杨柳依依！再配上银杏的黄、枫叶的红，好一幅冬日江南美景！瘦西湖主要景观集中在从南门到西门的那一段，再往东门北门方向就是散散落落的一些，但也值得观赏。从二十四桥往北河的东侧，是诗书长廊，刻有历代相关瘦西湖的诗词歌赋。我们是在北门附近询问如何绕到对岸时，恰问到驶船之人，将我们无偿送到了东岸，才有幸游了这长廊，意外收获！
179,2023-12-03,上海,5,非常漂亮。即便不是烟花三月，也是随处有景。
180,2023-12-03,重庆,5,很美，值得去
181,2023-12-03,江苏,5,很不错很大 适合拿出整半天来游玩 如果资金充足还是很建议坐摇橹船 有导游一边唠嗑一边给你讲解景点，还会唱扬州小调 慢慢悠悠的坐到终点站真的很舒服
182,2023-12-03,上海,5,不错的 扬州好吃
183,2023-12-03,江苏,5,位置非常不错，去瘦西湖，东关街都很近。吃饭也方便，旁边就是富春，冶春，怡园，花园茶楼。机器人送外卖上楼很赛博朋克。前台的苹果，桃子，橙子小姐姐服务也很友好
184,2023-12-03,江苏,5,时隔二十四年再到扬州，重游瘦西湖，感慨万分，时光飞逝，瘦西湖依然美丽，扬州小吃依然美味。
185,2023-12-03,上海,5,很方便使用起来
186,2023-12-03,天津,5,景色优美，扬州值得一去的景点，园林的美又存在历史的厚重感，不枉此行，位置优越，交通便利，适合拍照，一步一景，网上购票方便快捷，此生必去的地方
187,2023-12-03,福建,5,很好很不错111111111111111111111111111111111111111111111111111111111
188,2023-12-03,上海,4,面积很大，景色尚可
189,2023-12-03,江苏,5,暑假去的瘦西湖，真的超预期。没想到7月份是淡季，门票立减40。瘦西湖很大，想要完整地游玩需要4小时以上。我从西门到北门再到南门，基本上把想逛的景点都逛了，是超级幸福的一天。
190,2023-12-03,上海,5,网购票非常满意
191,2023-12-03,广东,5,超出预期的好，也超出预期的大。既有江南小园林的玲珑风格，也有开阔的景致。湖光云影，秋色迷人，也值得在不同季节，再来细细回味。
192,2023-12-03,浙江,5,景色不错，很休闲
193,2023-12-02,陕西,5,景区太大了，除了累其他都很好
194,2023-12-02,陕西,5,瘦西湖景区非常大，景色也很好，值得一去
195,2023-12-02,河北,5,使用非常方便
196,2023-12-02,贵州,5,名副其实的美景
197,2023-12-02,江苏,4,难得一家三口共同出游，前年来的时候床上还配一个免费的讲解，现在没有了
198,2023-12-02,浙江,5,不需要门票，景点非常棒。
199,2023-12-01,江苏,5,好好好好好好
200,2023-12-01,安徽,3,门票有点贵，但是风景挺好的，也很大，小吃街的东西偏贵不好吃
201,2023-12-01,浙江,4,老年票有些贵，成都、重庆好多景点老人是免票的。
202,2023-12-01,河北,5,有历史文化特色
203,2023-12-01,浙江,5,值得去玩一下
204,2023-12-01,北京,5,景色优美，感觉比杭州西湖更值得游览。
205,2023-12-01,上海,4,景色蛮好，就是人太多，门票太贵。
206,2023-12-01,江苏,5,强烈推荐去扬州一定要抽一天到这里去
207,2023-12-01,江苏,5,去瘦西湖很多次了，这次是带安徽的客人游览了瘦西湖，很美很漂亮。
208,2023-12-01,北京,5,这里的景色很美
209,2023-11-30,上海,5,购票快捷方便
210,2023-11-30,上海,5,购票快捷方便
211,2023-11-30,江苏,5,瘦西湖还是很漂亮的！精致！
212,2023-11-30,上海,5,很热闹，值得一去
213,2023-11-30,北京,4,没什么景色，价格还挺高。
214,2023-11-30,江苏,5,瘦西湖名不虚传，干净，设施完善，格调高雅，气质非凡，颇有江南的水乡风光。
215,2023-11-30,上海,1,门票贵，夜景没什么看的
216,2023-11-30,上海,5,风景很漂亮，但感觉也就是个很漂亮的大公园，100块的门票有点贵了。
217,2023-11-30,江苏,3,瘦西湖风景区值得期待
218,2023-11-30,江苏,5,景色很美很赞的
219,2023-11-30,江苏,5,第一次和朋友去瘦西湖，不得不说真的很美的一个地方！我拍了好多照片，环境太好了！而且还看到不少黑天鹅啊、鸽子啊，甚至还有小猫呢！面积也特别大，可以走好几个小时！来扬州一定要来瘦西湖啊，值！(?>?<?)
220,2023-11-29,北京,5,风景太好了
221,2023-11-29,广东,5,值得一去，够大，门要还是要下降一点，要是三月份过来，估计看到人海
222,2023-11-29,浙江,5,感觉比杭州西湖有看头
223,2023-11-29,江苏,5,大型水上园林，景色十分优美！
224,2023-11-29,安徽,5,不错！！！
225,2023-11-29,广西,5,还可以，景色优美
226,2023-11-29,江苏,5,不错不错不错的
227,2023-11-29,辽宁,5,很好很不错。
228,2023-11-29,江苏,5,环境很舒服
229,2023-11-29,上海,5,从迎宾馆入园，门口就有服务生验票，通行很方便。 园内景色迷人，跟着导游边走边看，还能了解历史故事。
230,2023-11-28,四川,5,夜景很值得
231,2023-11-28,江苏,5,值得一去，很好
232,2023-11-28,辽宁,5,几年前来过扬州 但是下大雨 瘦西湖没有看成 这次去扬州的目标就是名闻天下的瘦西湖 因为是淡季 人不是很多 南门坐游船进能直接到二十四桥 北门出的 如果腿脚麻利 还是步行更自在
233,2023-11-28,辽宁,5,几年前来过扬州 但是下大雨 瘦西湖没有看成 这次去扬州的目标就是名闻天下的瘦西湖 因为是淡季 人不是很多 南门坐游船进 北门出的 如果腿脚麻利 还是步行更自在
234,2023-11-28,山东,5,好的，景色优美，设施完善，管理到位，布局合理使用规范，热情服务，欢迎大家一起来看看，太美了太可爱了太美了太美了，太美了太美了。
235,2023-11-28,上海,4,值得是值得，但人超级多，体验就没那么好。 夜景的故事线设计其实还比较有趣，就是摩肩接踵人群给挡的严严实实，希望可以分流或者限流吧。
236,2023-11-28,上海,5,和男朋友去旅游，白天太热了，选了夜游瘦西湖。晚上有灯光和真人表演，分不同的主题。和白天的感觉完全不一样，而且人也不多。不错的体验。
237,2023-11-28,北京,5,入园方便，2天内游玩，便宜，不错。
238,2023-11-28,北京,5,不错，值得推荐。
239,2023-11-28,北京,5,不错，值得推荐。
240,2023-11-28,山西,5,还不错风景
241,2023-11-27,云南,5,价格实惠，验证方便，满意满意满意！景色美丽，第一次来瘦西湖看夜景！
242,2023-11-27,广西,5,扬州最有名的景点，能不好吗？
243,2023-11-27,江苏,4,瘦西湖里面很大，景色也很美，在里面逛逛走走很舒适。就是园区的游船收费较高，会让一部分人却步，从而无法领略瘦西湖湖上之美。
244,2023-11-27,内蒙古,5,扬州瘦西湖风景如画，园林景点均很有特色，闹中取静，人文与景观完美结合！不虚此行！
245,2023-11-27,江苏,5,挺好，干净清爽
246,2023-11-27,上海,5,除了有点贵，其他没毛病
247,2023-11-27,北京,5,傍晚前非常值得溜达的地方～ 可以看到夕阳！门票淡季的话比较划算，里面可以坐船，不是自己划的那种，有点小贵。文创店的东西也很有意思～
248,2023-11-26,辽宁,5,很方便的购票
249,2023-11-26,江苏,5,初冬季节也一样美！
250,2023-11-26,江苏,5,秋色很赞，枫叶和银杏很赞
251,2023-11-26,上海,5,挺好.........
252,2023-11-26,河南,5,整体感觉还可以吧，没有想象当中的出色
253,2023-11-26,江苏,4,景色很美，推荐一游
254,2023-11-26,福建,4,门票有点贵啊！
255,2023-11-26,江苏,5,酒店设施完善，性价比高，wifi给力，环境不错，地理位置好，附近逛街吃饭方便，市中心，房间很好非常喜欢，特别是卫生干净整洁，完全住的放心，房间很宽敞，入住登记也很快酒店服务一如既往的好，前台工作人员服务热情，会主动问好，很贴心！
256,2023-11-26,江苏,5,使用方便快捷，真的很方便，买门票有折扣，何乐而不为，还可以攒积分积分
257,2023-11-26,山西,4,整体环境很好，但没有什么特色
258,2023-11-26,上海,4,名气大于景色实质 人比较多 来过就拔草了 最好是人少时来 ！
259,2023-11-26,上海,4,就是一个大公园 名气大于实质景色 人不少 去一次也算是拔草了
260,2023-11-26,江苏,5,接近十一月底来瘦西湖游玩，虽然不属于最佳季节看瘦西湖的美景，但是看到了不一样的风景，枫叶??全红了，远远望过去火红一片。
261,2023-11-25,江苏,5,八点多死贵死贵舒服
262,2023-11-25,江苏,5,值得拥有这世界
263,2023-11-25,上海,5,瘦西湖旅游景区位于中国江苏省扬州市的西北部，是中国湖上园林的代表。景区总面积约130万平方米，水域面积约5万平方米。1951年，经过全面修整，景区正式对外开放。
264,2023-11-25,江苏,4,自动讲解器30元一个，播放的没有十条，太差劲了。归还的时候，多次还不上，还要打客服，员工服务一般。影响景区整体形象。必须差评！！！
265,2023-11-25,江苏,4,景色不错，值得一去
266,2023-11-25,浙江,5,游不尽的瘦西湖
267,2023-11-25,江苏,5,不错不错值得一赏
268,2023-11-25,江苏,5,这次重游瘦西湖，还是很喜欢
269,2023-11-25,江苏,5,很值得去的地方！
270,2023-11-25,上海,5,好好好好好
271,2023-11-25,上海,5,好好好好好
272,2023-11-25,江苏,5,春季出游的好地方
273,2023-11-25,江苏,5,方便，快捷，刷身份证即可入园。 已经好几次来瘦西湖了，风景确实美美的
274,2023-11-25,北京,5,订票渠道非常方便 刷码进园 不亏是世界遗产 非常值得慢慢逛 细细品 听听讲解 了解历史 古人真的很厉害 中国文化 博大精深
275,2023-11-25,上海,5,从扬州迎宾馆四桥烟雨边的白色小桥穿行小门进入景区的，左手边是徐园。过虹桥，这里有摇橹船散客拼价50元/位，有讲解唱扬州小调，到西门24桥结束。不用走路省力。回程在岸边走走，到处红黄绿，乌桕枫叶红了，银杏叶子黄了，满园秋色五彩斑斓。
276,2023-11-24,福建,5,去了心想就这，但不去也会遗憾
277,2023-11-24,河南,5,景色优美，必去景点
278,2023-11-24,上海,4,酒店客房阿姨服务态度很热情，我们第一天到达反应房间太热，她就主动跟前台联系帮我们换房，并带我们去看空的房间挑选～环境么一般，住的后面可能是机房，外面比较吵～水非常大，唯一的遗憾就是冲凉房太小，有点压抑感～
279,2023-11-24,江苏,5,还可以??????
280,2023-11-24,中国香港,4,環境優美，淡季人也不少
281,2023-11-24,江苏,5,俗话说，烟花三月下扬州，春天的瘦西湖一步一景，但秋季来扬州看秋天的瘦西湖，景色也是美美的，沿着湖边走一圈，美景尽收眼底。
282,2023-11-24,重庆,5,很美丽！像一个绿色的大公园，吹吹风吸吸氧，美不胜收！不愧是5a景区！
283,2023-11-24,北京,5,还不错，精致。不比杭州西湖差的，值得去看一看，黑天鹅挺美的。
284,2023-11-23,江苏,5,从南门走到北门才算真正游完瘦西湖。
285,2023-11-23,江苏,5,值得一去，很美！
286,2023-11-23,福建,5,从西湖出来再走个十分钟就到大明寺了。风景还可以，门票??已经够贵的了，上塔居然还要再额外收费，感觉吃相太难看了。一点也不像佛门净地
287,2023-11-23,福建,5,景点联票，游玩方便，价格还便宜些，不过还是好贵。瘦西湖挺大的，不过湖水好黄，不清澈，里面鸭子黑天鹅倒是养了很多，也不怕人，还有鸭子爬上岸的
288,2023-11-23,山东,5,非常好的体验。
289,2023-11-23,江苏,5,非常喜欢的地方
290,2023-11-23,辽宁,5,瘦西湖特别漂亮值得推荐，扬州宴需要提前预定
291,2023-11-23,山西,5,很有情调，环境不错
292,2023-11-22,安徽,5,值得旅游的地方
293,2023-11-22,安徽,5,值得旅游的地方
294,2023-11-22,江苏,5,很好！适合亲子游玩…
